town,date,precip_mm,grid_lat,grid_lon
pagar_alam,2013-05-05,2.059,-4.25,103.25
lahat,2013-05-05,2.635,-3.75,103.75
muaradua,2013-05-05,3.708,-4.75,104.25
liwa,2013-05-05,3.889,-5.25,104.25
kepahiang,2013-05-05,2.042,-3.75,102.75
pagar_alam,2013-05-06,0.557,-4.25,103.25
lahat,2013-05-06,3.916,-3.75,103.75
muaradua,2013-05-06,0.546,-4.75,104.25
liwa,2013-05-06,0.0,-5.25,104.25
kepahiang,2013-05-06,0.264,-3.75,102.75
pagar_alam,2013-05-07,42.525,-4.25,103.25
lahat,2013-05-07,19.247,-3.75,103.75
muaradua,2013-05-07,10.625,-4.75,104.25
liwa,2013-05-07,10.1,-5.25,104.25
kepahiang,2013-05-07,44.171,-3.75,102.75
pagar_alam,2013-05-08,70.043,-4.25,103.25
lahat,2013-05-08,36.32,-3.75,103.75
muaradua,2013-05-08,3.894,-4.75,104.25
liwa,2013-05-08,0.668,-5.25,104.25
kepahiang,2013-05-08,74.824,-3.75,102.75
pagar_alam,2013-05-09,12.171,-4.25,103.25
lahat,2013-05-09,7.55,-3.75,103.75
muaradua,2013-05-09,1.802,-4.75,104.25
liwa,2013-05-09,1.566,-5.25,104.25
kepahiang,2013-05-09,12.497,-3.75,102.75
pagar_alam,2013-05-10,4.572,-4.25,103.25
lahat,2013-05-10,2.124,-3.75,103.75
muaradua,2013-05-10,0.206,-4.75,104.25
liwa,2013-05-10,0.053,-5.25,104.25
kepahiang,2013-05-10,4.797,-3.75,102.75
pagar_alam,2013-05-11,0.824,-4.25,103.25
lahat,2013-05-11,7.63,-3.75,103.75
muaradua,2013-05-11,1.805,-4.75,104.25
liwa,2013-05-11,1.377,-5.25,104.25
kepahiang,2013-05-11,0.177,-3.75,102.75
pagar_alam,2013-05-12,0.0,-4.25,103.25
lahat,2013-05-12,0.0,-3.75,103.75
muaradua,2013-05-12,0.0,-4.75,104.25
liwa,2013-05-12,0.0,-5.25,104.25
kepahiang,2013-05-12,0.0,-3.75,102.75
pagar_alam,2013-05-13,1.009,-4.25,103.25
lahat,2013-05-13,10.424,-3.75,103.75
muaradua,2013-05-13,1.462,-4.75,104.25
liwa,2013-05-13,0.059,-5.25,104.25
kepahiang,2013-05-13,0.194,-3.75,102.75
pagar_alam,2013-05-14,0.575,-4.25,103.25
lahat,2013-05-14,0.718,-3.75,103.75
muaradua,2013-05-14,21.186,-4.75,104.25
liwa,2013-05-14,23.469,-5.25,104.25
kepahiang,2013-05-14,0.0,-3.75,102.75
pagar_alam,2013-05-15,3.774,-4.25,103.25
lahat,2013-05-15,2.7,-3.75,103.75
muaradua,2013-05-15,0.317,-4.75,104.25
liwa,2013-05-15,0.05,-5.25,104.25
kepahiang,2013-05-15,3.849,-3.75,102.75
pagar_alam,2013-05-16,0.218,-4.25,103.25
lahat,2013-05-16,0.272,-3.75,103.75
muaradua,2013-05-16,7.933,-4.75,104.25
liwa,2013-05-16,8.785,-5.25,104.25
kepahiang,2013-05-16,0.0,-3.75,102.75
pagar_alam,2013-05-17,1.833,-4.25,103.25
lahat,2013-05-17,0.376,-3.75,103.75
muaradua,2013-05-17,0.0,-4.75,104.25
liwa,2013-05-17,0.0,-5.25,104.25
kepahiang,2013-05-17,1.971,-3.75,102.75
pagar_alam,2013-05-18,0.54,-4.25,103.25
lahat,2013-05-18,4.882,-3.75,103.75
muaradua,2013-05-18,0.766,-4.75,104.25
liwa,2013-05-18,0.034,-5.25,104.25
kepahiang,2013-05-18,0.119,-3.75,102.75
pagar_alam,2013-05-19,10.145,-4.25,103.25
lahat,2013-05-19,4.632,-3.75,103.75
muaradua,2013-05-19,3.992,-4.75,104.25
liwa,2013-05-19,4.168,-5.25,104.25
kepahiang,2013-05-19,10.594,-3.75,102.75
pagar_alam,2013-05-20,0.0,-4.25,103.25
lahat,2013-05-20,0.152,-3.75,103.75
muaradua,2013-05-20,0.079,-4.75,104.25
liwa,2013-05-20,0.538,-5.25,104.25
kepahiang,2013-05-20,0.027,-3.75,102.75
pagar_alam,2013-05-21,1.873,-4.25,103.25
lahat,2013-05-21,1.154,-3.75,103.75
muaradua,2013-05-21,1.0,-4.75,104.25
liwa,2013-05-21,1.03,-5.25,104.25
kepahiang,2013-05-21,1.919,-3.75,102.75
pagar_alam,2013-05-22,11.399,-4.25,103.25
lahat,2013-05-22,7.712,-3.75,103.75
muaradua,2013-05-22,2.601,-4.75,104.25
liwa,2013-05-22,2.051,-5.25,104.25
kepahiang,2013-05-22,11.634,-3.75,102.75
pagar_alam,2013-05-23,0.048,-4.25,103.25
lahat,2013-05-23,0.0,-3.75,103.75
muaradua,2013-05-23,0.0,-4.75,104.25
liwa,2013-05-23,0.0,-5.25,104.25
kepahiang,2013-05-23,1.056,-3.75,102.75
pagar_alam,2013-05-24,0.967,-4.25,103.25
lahat,2013-05-24,2.275,-3.75,103.75
muaradua,2013-05-24,32.079,-4.75,104.25
liwa,2013-05-24,35.734,-5.25,104.25
kepahiang,2013-05-24,0.264,-3.75,102.75
pagar_alam,2013-05-25,0.0,-4.25,103.25
lahat,2013-05-25,0.0,-3.75,103.75
muaradua,2013-05-25,0.0,-4.75,104.25
liwa,2013-05-25,0.094,-5.25,104.25
kepahiang,2013-05-25,0.0,-3.75,102.75
pagar_alam,2013-05-26,2.312,-4.25,103.25
lahat,2013-05-26,5.178,-3.75,103.75
muaradua,2013-05-26,0.802,-4.75,104.25
liwa,2013-05-26,0.112,-5.25,104.25
kepahiang,2013-05-26,2.116,-3.75,102.75
pagar_alam,2013-05-27,26.751,-4.25,103.25
lahat,2013-05-27,14.568,-3.75,103.75
muaradua,2013-05-27,1.726,-4.75,104.25
liwa,2013-05-27,0.462,-5.25,104.25
kepahiang,2013-05-27,27.846,-3.75,102.75
pagar_alam,2013-05-28,0.535,-4.25,103.25
lahat,2013-05-28,0.76,-3.75,103.75
muaradua,2013-05-28,20.371,-4.75,104.25
liwa,2013-05-28,22.523,-5.25,104.25
kepahiang,2013-05-28,0.0,-3.75,102.75
pagar_alam,2013-05-29,8.357,-4.25,103.25
lahat,2013-05-29,3.713,-3.75,103.75
muaradua,2013-05-29,2.122,-4.75,104.25
liwa,2013-05-29,2.25,-5.25,104.25
kepahiang,2013-05-29,8.649,-3.75,102.75
pagar_alam,2013-05-30,0.702,-4.25,103.25
lahat,2013-05-30,1.407,-3.75,103.75
muaradua,2013-05-30,21.993,-4.75,104.25
liwa,2013-05-30,24.386,-5.25,104.25
kepahiang,2013-05-30,0.022,-3.75,102.75
pagar_alam,2013-05-31,0.182,-4.25,103.25
lahat,2013-05-31,0.037,-3.75,103.75
muaradua,2013-05-31,0.0,-4.75,104.25
liwa,2013-05-31,0.116,-5.25,104.25
kepahiang,2013-05-31,0.192,-3.75,102.75
pagar_alam,2013-06-01,0.646,-4.25,103.25
lahat,2013-06-01,0.783,-3.75,103.75
muaradua,2013-06-01,19.028,-4.75,104.25
liwa,2013-06-01,21.281,-5.25,104.25
kepahiang,2013-06-01,0.0,-3.75,102.75
pagar_alam,2013-06-02,4.515,-4.25,103.25
lahat,2013-06-02,2.03,-3.75,103.75
muaradua,2013-06-02,0.238,-4.75,104.25
liwa,2013-06-02,0.055,-5.25,104.25
kepahiang,2013-06-02,4.753,-3.75,102.75
pagar_alam,2013-06-03,52.967,-4.25,103.25
lahat,2013-06-03,29.212,-3.75,103.75
muaradua,2013-06-03,3.12,-4.75,104.25
liwa,2013-06-03,0.513,-5.25,104.25
kepahiang,2013-06-03,55.736,-3.75,102.75
pagar_alam,2013-06-04,0.266,-4.25,103.25
lahat,2013-06-04,0.33,-3.75,103.75
muaradua,2013-06-04,10.685,-4.75,104.25
liwa,2013-06-04,11.764,-5.25,104.25
kepahiang,2013-06-04,0.0,-3.75,102.75
pagar_alam,2013-06-05,0.23,-4.25,103.25
lahat,2013-06-05,0.137,-3.75,103.75
muaradua,2013-06-05,1.786,-4.75,104.25
liwa,2013-06-05,1.961,-5.25,104.25
kepahiang,2013-06-05,0.192,-3.75,102.75
pagar_alam,2013-06-06,0.0,-4.25,103.25
lahat,2013-06-06,0.874,-3.75,103.75
muaradua,2013-06-06,0.0,-4.75,104.25
liwa,2013-06-06,0.0,-5.25,104.25
kepahiang,2013-06-06,0.0,-3.75,102.75
pagar_alam,2013-06-07,12.338,-4.25,103.25
lahat,2013-06-07,9.649,-3.75,103.75
muaradua,2013-06-07,1.243,-4.75,104.25
liwa,2013-06-07,0.15,-5.25,104.25
kepahiang,2013-06-07,12.538,-3.75,102.75
pagar_alam,2013-06-08,0.0,-4.25,103.25
lahat,2013-06-08,0.638,-3.75,103.75
muaradua,2013-06-08,0.0,-4.75,104.25
liwa,2013-06-08,0.0,-5.25,104.25
kepahiang,2013-06-08,0.121,-3.75,102.75
pagar_alam,2013-06-09,0.0,-4.25,103.25
lahat,2013-06-09,0.032,-3.75,103.75
muaradua,2013-06-09,0.0,-4.75,104.25
liwa,2013-06-09,0.0,-5.25,104.25
kepahiang,2013-06-09,0.0,-3.75,102.75
pagar_alam,2013-06-10,39.221,-4.25,103.25
lahat,2013-06-10,23.776,-3.75,103.75
muaradua,2013-06-10,2.557,-4.75,104.25
liwa,2013-06-10,0.329,-5.25,104.25
kepahiang,2013-06-10,40.609,-3.75,102.75
pagar_alam,2013-06-11,7.396,-4.25,103.25
lahat,2013-06-11,3.263,-3.75,103.75
muaradua,2013-06-11,0.314,-4.75,104.25
liwa,2013-06-11,0.229,-5.25,104.25
kepahiang,2013-06-11,7.693,-3.75,102.75
pagar_alam,2013-06-12,2.785,-4.25,103.25
lahat,2013-06-12,1.225,-3.75,103.75
muaradua,2013-06-12,0.102,-4.75,104.25
liwa,2013-06-12,0.0,-5.25,104.25
kepahiang,2013-06-12,2.89,-3.75,102.75
pagar_alam,2013-06-13,4.68,-4.25,103.25
lahat,2013-06-13,2.169,-3.75,103.75
muaradua,2013-06-13,3.728,-4.75,104.25
liwa,2013-06-13,4.1,-5.25,104.25
kepahiang,2013-06-13,4.785,-3.75,102.75
pagar_alam,2013-06-14,0.0,-4.25,103.25
lahat,2013-06-14,0.0,-3.75,103.75
muaradua,2013-06-14,0.0,-4.75,104.25
liwa,2013-06-14,0.041,-5.25,104.25
kepahiang,2013-06-14,0.0,-3.75,102.75
pagar_alam,2013-06-15,0.989,-4.25,103.25
lahat,2013-06-15,2.08,-3.75,103.75
muaradua,2013-06-15,24.162,-4.75,104.25
liwa,2013-06-15,26.953,-5.25,104.25
kepahiang,2013-06-15,0.0,-3.75,102.75
pagar_alam,2013-06-16,12.95,-4.25,103.25
lahat,2013-06-16,36.129,-3.75,103.75
muaradua,2013-06-16,6.787,-4.75,104.25
liwa,2013-06-16,1.367,-5.25,104.25
kepahiang,2013-06-16,10.373,-3.75,102.75
pagar_alam,2013-06-17,6.488,-4.25,103.25
lahat,2013-06-17,2.883,-3.75,103.75
muaradua,2013-06-17,1.154,-4.75,104.25
liwa,2013-06-17,1.159,-5.25,104.25
kepahiang,2013-06-17,6.727,-3.75,102.75
pagar_alam,2013-06-18,2.779,-4.25,103.25
lahat,2013-06-18,1.226,-3.75,103.75
muaradua,2013-06-18,0.11,-4.75,104.25
liwa,2013-06-18,0.0,-5.25,104.25
kepahiang,2013-06-18,2.886,-3.75,102.75
pagar_alam,2013-06-19,6.491,-4.25,103.25
lahat,2013-06-19,2.892,-3.75,103.75
muaradua,2013-06-19,1.152,-4.75,104.25
liwa,2013-06-19,1.026,-5.25,104.25
kepahiang,2013-06-19,6.752,-3.75,102.75
pagar_alam,2013-06-20,0.0,-4.25,103.25
lahat,2013-06-20,0.0,-3.75,103.75
muaradua,2013-06-20,0.0,-4.75,104.25
liwa,2013-06-20,0.0,-5.25,104.25
kepahiang,2013-06-20,0.0,-3.75,102.75
pagar_alam,2013-06-21,0.0,-4.25,103.25
lahat,2013-06-21,0.0,-3.75,103.75
muaradua,2013-06-21,0.0,-4.75,104.25
liwa,2013-06-21,0.0,-5.25,104.25
kepahiang,2013-06-21,0.0,-3.75,102.75
pagar_alam,2013-06-22,0.0,-4.25,103.25
lahat,2013-06-22,0.0,-3.75,103.75
muaradua,2013-06-22,0.0,-4.75,104.25
liwa,2013-06-22,0.0,-5.25,104.25
kepahiang,2013-06-22,0.0,-3.75,102.75
pagar_alam,2013-06-23,0.0,-4.25,103.25
lahat,2013-06-23,0.0,-3.75,103.75
muaradua,2013-06-23,0.0,-4.75,104.25
liwa,2013-06-23,0.0,-5.25,104.25
kepahiang,2013-06-23,0.0,-3.75,102.75
pagar_alam,2013-06-24,0.0,-4.25,103.25
lahat,2013-06-24,0.0,-3.75,103.75
muaradua,2013-06-24,0.0,-4.75,104.25
liwa,2013-06-24,0.0,-5.25,104.25
kepahiang,2013-06-24,0.0,-3.75,102.75
pagar_alam,2013-06-25,1.555,-4.25,103.25
lahat,2013-06-25,16.364,-3.75,103.75
muaradua,2013-06-25,2.226,-4.75,104.25
liwa,2013-06-25,0.072,-5.25,104.25
kepahiang,2013-06-25,0.702,-3.75,102.75
pagar_alam,2013-06-26,34.675,-4.25,103.25
lahat,2013-06-26,15.524,-3.75,103.75
muaradua,2013-06-26,1.578,-4.75,104.25
liwa,2013-06-26,0.382,-5.25,104.25
kepahiang,2013-06-26,37.126,-3.75,102.75
pagar_alam,2013-06-27,0.211,-4.25,103.25
lahat,2013-06-27,2.182,-3.75,103.75
muaradua,2013-06-27,0.307,-4.75,104.25
liwa,2013-06-27,0.0,-5.25,104.25
kepahiang,2013-06-27,0.043,-3.75,102.75
pagar_alam,2013-06-28,2.293,-4.25,103.25
lahat,2013-06-28,14.694,-3.75,103.75
muaradua,2013-06-28,2.019,-4.75,104.25
liwa,2013-06-28,0.072,-5.25,104.25
kepahiang,2013-06-28,1.222,-3.75,102.75
pagar_alam,2013-06-29,0.0,-4.25,103.25
lahat,2013-06-29,0.0,-3.75,103.75
muaradua,2013-06-29,0.0,-4.75,104.25
liwa,2013-06-29,0.0,-5.25,104.25
kepahiang,2013-06-29,0.0,-3.75,102.75
pagar_alam,2013-06-30,11.904,-4.25,103.25
lahat,2013-06-30,5.4,-3.75,103.75
muaradua,2013-06-30,0.721,-4.75,104.25
liwa,2013-06-30,0.363,-5.25,104.25
kepahiang,2013-06-30,12.477,-3.75,102.75
pagar_alam,2013-07-01,20.253,-4.25,103.25
lahat,2013-07-01,9.044,-3.75,103.75
muaradua,2013-07-01,0.88,-4.75,104.25
liwa,2013-07-01,0.166,-5.25,104.25
kepahiang,2013-07-01,21.186,-3.75,102.75
pagar_alam,2013-07-02,76.099,-4.25,103.25
lahat,2013-07-02,37.227,-3.75,103.75
muaradua,2013-07-02,28.991,-4.75,104.25
liwa,2013-07-02,29.074,-5.25,104.25
kepahiang,2013-07-02,81.618,-3.75,102.75
pagar_alam,2013-07-03,0.0,-4.25,103.25
lahat,2013-07-03,0.0,-3.75,103.75
muaradua,2013-07-03,0.0,-4.75,104.25
liwa,2013-07-03,0.0,-5.25,104.25
kepahiang,2013-07-03,0.082,-3.75,102.75
pagar_alam,2013-07-04,63.158,-4.25,103.25
lahat,2013-07-04,30.877,-3.75,103.75
muaradua,2013-07-04,5.953,-4.75,104.25
liwa,2013-07-04,4.012,-5.25,104.25
kepahiang,2013-07-04,68.318,-3.75,102.75
pagar_alam,2013-07-05,0.115,-4.25,103.25
lahat,2013-07-05,0.146,-3.75,103.75
muaradua,2013-07-05,4.443,-4.75,104.25
liwa,2013-07-05,5.237,-5.25,104.25
kepahiang,2013-07-05,0.0,-3.75,102.75
pagar_alam,2013-07-06,0.0,-4.25,103.25
lahat,2013-07-06,0.0,-3.75,103.75
muaradua,2013-07-06,0.0,-4.75,104.25
liwa,2013-07-06,0.0,-5.25,104.25
kepahiang,2013-07-06,0.0,-3.75,102.75
pagar_alam,2013-07-07,0.102,-4.25,103.25
lahat,2013-07-07,0.475,-3.75,103.75
muaradua,2013-07-07,0.954,-4.75,104.25
liwa,2013-07-07,0.974,-5.25,104.25
kepahiang,2013-07-07,0.49,-3.75,102.75
pagar_alam,2013-07-08,47.988,-4.25,103.25
lahat,2013-07-08,24.774,-3.75,103.75
muaradua,2013-07-08,2.558,-4.75,104.25
liwa,2013-07-08,0.472,-5.25,104.25
kepahiang,2013-07-08,51.341,-3.75,102.75
pagar_alam,2013-07-09,3.863,-4.25,103.25
lahat,2013-07-09,2.868,-3.75,103.75
muaradua,2013-07-09,3.852,-4.75,104.25
liwa,2013-07-09,4.387,-5.25,104.25
kepahiang,2013-07-09,4.19,-3.75,102.75
pagar_alam,2013-07-10,1.839,-4.25,103.25
lahat,2013-07-10,0.377,-3.75,103.75
muaradua,2013-07-10,0.0,-4.75,104.25
liwa,2013-07-10,0.0,-5.25,104.25
kepahiang,2013-07-10,2.089,-3.75,102.75
pagar_alam,2013-07-11,0.704,-4.25,103.25
lahat,2013-07-11,0.872,-3.75,103.75
muaradua,2013-07-11,23.569,-4.75,104.25
liwa,2013-07-11,26.244,-5.25,104.25
kepahiang,2013-07-11,0.0,-3.75,102.75
pagar_alam,2013-07-12,129.074,-4.25,103.25
lahat,2013-07-12,53.894,-3.75,103.75
muaradua,2013-07-12,5.484,-4.75,104.25
liwa,2013-07-12,0.957,-5.25,104.25
kepahiang,2013-07-12,141.453,-3.75,102.75
pagar_alam,2013-07-13,0.291,-4.25,103.25
lahat,2013-07-13,0.223,-3.75,103.75
muaradua,2013-07-13,4.52,-4.75,104.25
liwa,2013-07-13,5.859,-5.25,104.25
kepahiang,2013-07-13,0.19,-3.75,102.75
pagar_alam,2013-07-14,4.609,-4.25,103.25
lahat,2013-07-14,2.295,-3.75,103.75
muaradua,2013-07-14,1.084,-4.75,104.25
liwa,2013-07-14,1.014,-5.25,104.25
kepahiang,2013-07-14,4.845,-3.75,102.75
pagar_alam,2013-07-15,0.0,-4.25,103.25
lahat,2013-07-15,0.0,-3.75,103.75
muaradua,2013-07-15,0.055,-4.75,104.25
liwa,2013-07-15,0.445,-5.25,104.25
kepahiang,2013-07-15,0.0,-3.75,102.75
pagar_alam,2013-07-16,5.157,-4.25,103.25
lahat,2013-07-16,15.612,-3.75,103.75
muaradua,2013-07-16,8.234,-4.75,104.25
liwa,2013-07-16,6.963,-5.25,104.25
kepahiang,2013-07-16,4.304,-3.75,102.75
pagar_alam,2013-07-17,13.132,-4.25,103.25
lahat,2013-07-17,6.883,-3.75,103.75
muaradua,2013-07-17,2.424,-4.75,104.25
liwa,2013-07-17,2.044,-5.25,104.25
kepahiang,2013-07-17,13.497,-3.75,102.75
pagar_alam,2013-07-18,2.504,-4.25,103.25
lahat,2013-07-18,8.029,-3.75,103.75
muaradua,2013-07-18,1.878,-4.75,104.25
liwa,2013-07-18,1.051,-5.25,104.25
kepahiang,2013-07-18,2.038,-3.75,102.75
pagar_alam,2013-07-19,19.789,-4.25,103.25
lahat,2013-07-19,13.493,-3.75,103.75
muaradua,2013-07-19,1.579,-4.75,104.25
liwa,2013-07-19,0.223,-5.25,104.25
kepahiang,2013-07-19,20.216,-3.75,102.75
pagar_alam,2013-07-20,15.6,-4.25,103.25
lahat,2013-07-20,7.611,-3.75,103.75
muaradua,2013-07-20,1.698,-4.75,104.25
liwa,2013-07-20,1.149,-5.25,104.25
kepahiang,2013-07-20,16.265,-3.75,102.75
pagar_alam,2013-07-21,0.053,-4.25,103.25
lahat,2013-07-21,0.065,-3.75,103.75
muaradua,2013-07-21,1.73,-4.75,104.25
liwa,2013-07-21,1.95,-5.25,104.25
kepahiang,2013-07-21,0.0,-3.75,102.75
pagar_alam,2013-07-22,0.0,-4.25,103.25
lahat,2013-07-22,0.0,-3.75,103.75
muaradua,2013-07-22,0.0,-4.75,104.25
liwa,2013-07-22,0.0,-5.25,104.25
kepahiang,2013-07-22,0.0,-3.75,102.75
pagar_alam,2013-07-23,0.557,-4.25,103.25
lahat,2013-07-23,0.115,-3.75,103.75
muaradua,2013-07-23,0.204,-4.75,104.25
liwa,2013-07-23,0.252,-5.25,104.25
kepahiang,2013-07-23,0.576,-3.75,102.75
pagar_alam,2013-07-24,2.274,-4.25,103.25
lahat,2013-07-24,11.589,-3.75,103.75
muaradua,2013-07-24,16.516,-4.75,104.25
liwa,2013-07-24,16.668,-5.25,104.25
kepahiang,2013-07-24,1.797,-3.75,102.75
pagar_alam,2013-07-25,0.932,-4.25,103.25
lahat,2013-07-25,1.184,-3.75,103.75
muaradua,2013-07-25,35.134,-4.75,104.25
liwa,2013-07-25,39.573,-5.25,104.25
kepahiang,2013-07-25,0.0,-3.75,102.75
pagar_alam,2013-07-26,0.555,-4.25,103.25
lahat,2013-07-26,0.689,-3.75,103.75
muaradua,2013-07-26,21.241,-4.75,104.25
liwa,2013-07-26,23.482,-5.25,104.25
kepahiang,2013-07-26,0.0,-3.75,102.75
pagar_alam,2013-07-27,5.698,-4.25,103.25
lahat,2013-07-27,15.095,-3.75,103.75
muaradua,2013-07-27,55.115,-4.75,104.25
liwa,2013-07-27,61.436,-5.25,104.25
kepahiang,2013-07-27,3.232,-3.75,102.75
pagar_alam,2013-07-28,0.0,-4.25,103.25
lahat,2013-07-28,0.5,-3.75,103.75
muaradua,2013-07-28,0.0,-4.75,104.25
liwa,2013-07-28,0.0,-5.25,104.25
kepahiang,2013-07-28,0.235,-3.75,102.75
pagar_alam,2013-07-29,0.0,-4.25,103.25
lahat,2013-07-29,0.14,-3.75,103.75
muaradua,2013-07-29,0.0,-4.75,104.25
liwa,2013-07-29,0.022,-5.25,104.25
kepahiang,2013-07-29,0.022,-3.75,102.75
pagar_alam,2013-07-30,0.0,-4.25,103.25
lahat,2013-07-30,0.295,-3.75,103.75
muaradua,2013-07-30,0.0,-4.75,104.25
liwa,2013-07-30,0.0,-5.25,104.25
kepahiang,2013-07-30,0.045,-3.75,102.75
pagar_alam,2013-07-31,17.702,-4.25,103.25
lahat,2013-07-31,9.119,-3.75,103.75
muaradua,2013-07-31,0.84,-4.75,104.25
liwa,2013-07-31,0.121,-5.25,104.25
kepahiang,2013-07-31,18.388,-3.75,102.75
pagar_alam,2013-08-01,9.346,-4.25,103.25
lahat,2013-08-01,23.812,-3.75,103.75
muaradua,2013-08-01,3.136,-4.75,104.25
liwa,2013-08-01,0.16,-5.25,104.25
kepahiang,2013-08-01,8.164,-3.75,102.75
pagar_alam,2013-08-02,0.0,-4.25,103.25
lahat,2013-08-02,0.0,-3.75,103.75
muaradua,2013-08-02,0.0,-4.75,104.25
liwa,2013-08-02,0.0,-5.25,104.25
kepahiang,2013-08-02,0.0,-3.75,102.75
pagar_alam,2013-08-03,0.135,-4.25,103.25
lahat,2013-08-03,1.122,-3.75,103.75
muaradua,2013-08-03,1.039,-4.75,104.25
liwa,2013-08-03,0.996,-5.25,104.25
kepahiang,2013-08-03,0.022,-3.75,102.75
pagar_alam,2013-08-04,4.836,-4.25,103.25
lahat,2013-08-04,4.253,-3.75,103.75
muaradua,2013-08-04,1.41,-4.75,104.25
liwa,2013-08-04,1.038,-5.25,104.25
kepahiang,2013-08-04,4.831,-3.75,102.75
pagar_alam,2013-08-05,7.41,-4.25,103.25
lahat,2013-08-05,3.333,-3.75,103.75
muaradua,2013-08-05,0.291,-4.75,104.25
liwa,2013-08-05,0.049,-5.25,104.25
kepahiang,2013-08-05,7.705,-3.75,102.75
pagar_alam,2013-08-06,0.343,-4.25,103.25
lahat,2013-08-06,3.885,-3.75,103.75
muaradua,2013-08-06,0.492,-4.75,104.25
liwa,2013-08-06,0.0,-5.25,104.25
kepahiang,2013-08-06,0.215,-3.75,102.75
pagar_alam,2013-08-07,20.316,-4.25,103.25
lahat,2013-08-07,17.15,-3.75,103.75
muaradua,2013-08-07,5.376,-4.75,104.25
liwa,2013-08-07,4.426,-5.25,104.25
kepahiang,2013-08-07,20.397,-3.75,102.75
pagar_alam,2013-08-08,25.158,-4.25,103.25
lahat,2013-08-08,12.139,-3.75,103.75
muaradua,2013-08-08,1.095,-4.75,104.25
liwa,2013-08-08,0.154,-5.25,104.25
kepahiang,2013-08-08,26.096,-3.75,102.75
pagar_alam,2013-08-09,0.0,-4.25,103.25
lahat,2013-08-09,0.0,-3.75,103.75
muaradua,2013-08-09,0.0,-4.75,104.25
liwa,2013-08-09,0.0,-5.25,104.25
kepahiang,2013-08-09,0.0,-3.75,102.75
pagar_alam,2013-08-10,3.701,-4.25,103.25
lahat,2013-08-10,2.006,-3.75,103.75
muaradua,2013-08-10,0.227,-4.75,104.25
liwa,2013-08-10,0.126,-5.25,104.25
kepahiang,2013-08-10,3.844,-3.75,102.75
pagar_alam,2013-08-11,1.261,-4.25,103.25
lahat,2013-08-11,11.333,-3.75,103.75
muaradua,2013-08-11,1.78,-4.75,104.25
liwa,2013-08-11,0.082,-5.25,104.25
kepahiang,2013-08-11,0.265,-3.75,102.75
pagar_alam,2013-08-12,1.013,-4.25,103.25
lahat,2013-08-12,11.052,-3.75,103.75
muaradua,2013-08-12,1.468,-4.75,104.25
liwa,2013-08-12,0.042,-5.25,104.25
kepahiang,2013-08-12,0.188,-3.75,102.75
pagar_alam,2013-08-13,0.0,-4.25,103.25
lahat,2013-08-13,0.0,-3.75,103.75
muaradua,2013-08-13,0.0,-4.75,104.25
liwa,2013-08-13,0.0,-5.25,104.25
kepahiang,2013-08-13,0.234,-3.75,102.75
pagar_alam,2013-08-14,0.0,-4.25,103.25
lahat,2013-08-14,0.0,-3.75,103.75
muaradua,2013-08-14,0.877,-4.75,104.25
liwa,2013-08-14,0.974,-5.25,104.25
kepahiang,2013-08-14,0.0,-3.75,102.75
pagar_alam,2013-08-15,22.35,-4.25,103.25
lahat,2013-08-15,9.888,-3.75,103.75
muaradua,2013-08-15,3.523,-4.75,104.25
liwa,2013-08-15,3.081,-5.25,104.25
kepahiang,2013-08-15,23.115,-3.75,102.75
pagar_alam,2013-08-16,0.074,-4.25,103.25
lahat,2013-08-16,0.092,-3.75,103.75
muaradua,2013-08-16,2.642,-4.75,104.25
liwa,2013-08-16,2.927,-5.25,104.25
kepahiang,2013-08-16,0.0,-3.75,102.75
pagar_alam,2013-08-17,24.337,-4.25,103.25
lahat,2013-08-17,17.08,-3.75,103.75
muaradua,2013-08-17,2.379,-4.75,104.25
liwa,2013-08-17,1.158,-5.25,104.25
kepahiang,2013-08-17,24.939,-3.75,102.75
pagar_alam,2013-08-18,0.408,-4.25,103.25
lahat,2013-08-18,0.224,-3.75,103.75
muaradua,2013-08-18,1.857,-4.75,104.25
liwa,2013-08-18,2.587,-5.25,104.25
kepahiang,2013-08-18,0.389,-3.75,102.75
pagar_alam,2013-08-19,4.642,-4.25,103.25
lahat,2013-08-19,2.043,-3.75,103.75
muaradua,2013-08-19,0.354,-4.75,104.25
liwa,2013-08-19,0.224,-5.25,104.25
kepahiang,2013-08-19,4.813,-3.75,102.75
pagar_alam,2013-08-20,0.11,-4.25,103.25
lahat,2013-08-20,0.136,-3.75,103.75
muaradua,2013-08-20,4.456,-4.75,104.25
liwa,2013-08-20,4.904,-5.25,104.25
kepahiang,2013-08-20,0.0,-3.75,102.75
pagar_alam,2013-08-21,0.0,-4.25,103.25
lahat,2013-08-21,0.0,-3.75,103.75
muaradua,2013-08-21,0.0,-4.75,104.25
liwa,2013-08-21,0.0,-5.25,104.25
kepahiang,2013-08-21,0.104,-3.75,102.75
pagar_alam,2013-08-22,40.908,-4.25,103.25
lahat,2013-08-22,18.307,-3.75,103.75
muaradua,2013-08-22,1.603,-4.75,104.25
liwa,2013-08-22,0.264,-5.25,104.25
kepahiang,2013-08-22,43.434,-3.75,102.75
pagar_alam,2013-08-23,0.0,-4.25,103.25
lahat,2013-08-23,0.0,-3.75,103.75
muaradua,2013-08-23,0.0,-4.75,104.25
liwa,2013-08-23,0.0,-5.25,104.25
