town,date,tmin_c,grid_lat,grid_lon
liwa,2005-04-19,20.896,-5.25,104.25
kepahiang,2005-04-19,19.228,-3.75,102.75
pagar_alam,2005-04-20,22.092,-4.25,103.25
lahat,2005-04-20,24.437,-3.75,103.75
muaradua,2005-04-20,21.38,-4.75,104.25
liwa,2005-04-20,21.279,-5.25,104.25
kepahiang,2005-04-20,24.767,-3.75,102.75
pagar_alam,2005-04-21,17.298,-4.25,103.25
lahat,2005-04-21,22.069,-3.75,103.75
muaradua,2005-04-21,20.181,-4.75,104.25
liwa,2005-04-21,20.32,-5.25,104.25
kepahiang,2005-04-21,19.424,-3.75,102.75
pagar_alam,2005-04-22,17.261,-4.25,103.25
lahat,2005-04-22,21.909,-3.75,103.75
muaradua,2005-04-22,20.527,-4.75,104.25
liwa,2005-04-22,20.815,-5.25,104.25
kepahiang,2005-04-22,19.364,-3.75,102.75
pagar_alam,2005-04-23,17.685,-4.25,103.25
lahat,2005-04-23,22.333,-3.75,103.75
muaradua,2005-04-23,20.799,-4.75,104.25
liwa,2005-04-23,21.027,-5.25,104.25
kepahiang,2005-04-23,19.814,-3.75,102.75
pagar_alam,2005-04-24,19.851,-4.25,103.25
lahat,2005-04-24,23.725,-3.75,103.75
muaradua,2005-04-24,21.425,-4.75,104.25
liwa,2005-04-24,21.525,-5.25,104.25
kepahiang,2005-04-24,22.326,-3.75,102.75
pagar_alam,2005-04-25,17.958,-4.25,103.25
lahat,2005-04-25,22.697,-3.75,103.75
muaradua,2005-04-25,21.469,-4.75,104.25
liwa,2005-04-25,21.772,-5.25,104.25
kepahiang,2005-04-25,20.028,-3.75,102.75
pagar_alam,2005-04-26,19.573,-4.25,103.25
lahat,2005-04-26,23.616,-3.75,103.75
muaradua,2005-04-26,22.009,-4.75,104.25
liwa,2005-04-26,22.226,-5.25,104.25
kepahiang,2005-04-26,21.845,-3.75,102.75
pagar_alam,2005-04-27,18.504,-4.25,103.25
lahat,2005-04-27,22.882,-3.75,103.75
muaradua,2005-04-27,20.977,-4.75,104.25
liwa,2005-04-27,21.158,-5.25,104.25
kepahiang,2005-04-27,20.563,-3.75,102.75
pagar_alam,2005-04-28,18.694,-4.25,103.25
lahat,2005-04-28,23.685,-3.75,103.75
muaradua,2005-04-28,21.726,-4.75,104.25
liwa,2005-04-28,21.824,-5.25,104.25
kepahiang,2005-04-28,20.724,-3.75,102.75
pagar_alam,2005-04-29,18.092,-4.25,103.25
lahat,2005-04-29,22.593,-3.75,103.75
muaradua,2005-04-29,21.905,-4.75,104.25
liwa,2005-04-29,22.32,-5.25,104.25
kepahiang,2005-04-29,19.937,-3.75,102.75
pagar_alam,2005-04-30,18.426,-4.25,103.25
lahat,2005-04-30,22.88,-3.75,103.75
muaradua,2005-04-30,22.347,-4.75,104.25
liwa,2005-04-30,22.767,-5.25,104.25
kepahiang,2005-04-30,20.486,-3.75,102.75
pagar_alam,2005-05-01,18.103,-4.25,103.25
lahat,2005-05-01,23.091,-3.75,103.75
muaradua,2005-05-01,21.427,-4.75,104.25
liwa,2005-05-01,21.742,-5.25,104.25
kepahiang,2005-05-01,20.187,-3.75,102.75
pagar_alam,2005-05-02,18.847,-4.25,103.25
lahat,2005-05-02,23.404,-3.75,103.75
muaradua,2005-05-02,21.437,-4.75,104.25
liwa,2005-05-02,21.693,-5.25,104.25
kepahiang,2005-05-02,21.25,-3.75,102.75
pagar_alam,2005-05-03,18.821,-4.25,103.25
lahat,2005-05-03,23.292,-3.75,103.75
muaradua,2005-05-03,20.854,-4.75,104.25
liwa,2005-05-03,21.027,-5.25,104.25
kepahiang,2005-05-03,21.149,-3.75,102.75
pagar_alam,2005-05-04,18.101,-4.25,103.25
lahat,2005-05-04,23.159,-3.75,103.75
muaradua,2005-05-04,21.019,-4.75,104.25
liwa,2005-05-04,21.257,-5.25,104.25
kepahiang,2005-05-04,20.439,-3.75,102.75
pagar_alam,2005-05-05,20.363,-4.25,103.25
lahat,2005-05-05,24.013,-3.75,103.75
muaradua,2005-05-05,20.659,-4.75,104.25
liwa,2005-05-05,20.639,-5.25,104.25
kepahiang,2005-05-05,23.179,-3.75,102.75
pagar_alam,2005-05-06,20.519,-4.25,103.25
lahat,2005-05-06,23.584,-3.75,103.75
muaradua,2005-05-06,21.086,-4.75,104.25
liwa,2005-05-06,21.28,-5.25,104.25
kepahiang,2005-05-06,23.209,-3.75,102.75
pagar_alam,2005-05-07,16.642,-4.25,103.25
lahat,2005-05-07,21.839,-3.75,103.75
muaradua,2005-05-07,20.323,-4.75,104.25
liwa,2005-05-07,20.707,-5.25,104.25
kepahiang,2005-05-07,18.898,-3.75,102.75
pagar_alam,2005-05-08,16.569,-4.25,103.25
lahat,2005-05-08,22.076,-3.75,103.75
muaradua,2005-05-08,20.623,-4.75,104.25
liwa,2005-05-08,20.947,-5.25,104.25
kepahiang,2005-05-08,18.712,-3.75,102.75
pagar_alam,2005-05-09,16.828,-4.25,103.25
lahat,2005-05-09,22.143,-3.75,103.75
muaradua,2005-05-09,20.949,-4.75,104.25
liwa,2005-05-09,21.319,-5.25,104.25
kepahiang,2005-05-09,18.966,-3.75,102.75
pagar_alam,2005-05-10,18.195,-4.25,103.25
lahat,2005-05-10,23.032,-3.75,103.75
muaradua,2005-05-10,20.797,-4.75,104.25
liwa,2005-05-10,20.958,-5.25,104.25
kepahiang,2005-05-10,20.588,-3.75,102.75
pagar_alam,2005-05-11,17.767,-4.25,103.25
lahat,2005-05-11,22.378,-3.75,103.75
muaradua,2005-05-11,20.568,-4.75,104.25
liwa,2005-05-11,20.8,-5.25,104.25
kepahiang,2005-05-11,20.178,-3.75,102.75
pagar_alam,2005-05-12,17.426,-4.25,103.25
lahat,2005-05-12,22.347,-3.75,103.75
muaradua,2005-05-12,20.041,-4.75,104.25
liwa,2005-05-12,20.221,-5.25,104.25
kepahiang,2005-05-12,19.838,-3.75,102.75
pagar_alam,2005-05-13,16.593,-4.25,103.25
lahat,2005-05-13,22.482,-3.75,103.75
muaradua,2005-05-13,20.08,-4.75,104.25
liwa,2005-05-13,20.233,-5.25,104.25
kepahiang,2005-05-13,18.751,-3.75,102.75
pagar_alam,2005-05-14,16.962,-4.25,103.25
lahat,2005-05-14,22.549,-3.75,103.75
muaradua,2005-05-14,20.529,-4.75,104.25
liwa,2005-05-14,20.704,-5.25,104.25
kepahiang,2005-05-14,18.939,-3.75,102.75
pagar_alam,2005-05-15,17.074,-4.25,103.25
lahat,2005-05-15,21.395,-3.75,103.75
muaradua,2005-05-15,20.184,-4.75,104.25
liwa,2005-05-15,20.733,-5.25,104.25
kepahiang,2005-05-15,19.564,-3.75,102.75
pagar_alam,2005-05-16,16.944,-4.25,103.25
lahat,2005-05-16,21.877,-3.75,103.75
muaradua,2005-05-16,18.845,-4.75,104.25
liwa,2005-05-16,18.814,-5.25,104.25
kepahiang,2005-05-16,19.425,-3.75,102.75
pagar_alam,2005-05-17,17.294,-4.25,103.25
lahat,2005-05-17,22.655,-3.75,103.75
muaradua,2005-05-17,19.811,-4.75,104.25
liwa,2005-05-17,19.728,-5.25,104.25
kepahiang,2005-05-17,19.347,-3.75,102.75
pagar_alam,2005-05-18,17.568,-4.25,103.25
lahat,2005-05-18,22.646,-3.75,103.75
muaradua,2005-05-18,20.177,-4.75,104.25
liwa,2005-05-18,20.284,-5.25,104.25
kepahiang,2005-05-18,19.918,-3.75,102.75
pagar_alam,2005-05-19,17.181,-4.25,103.25
lahat,2005-05-19,22.556,-3.75,103.75
muaradua,2005-05-19,19.984,-4.75,104.25
liwa,2005-05-19,20.105,-5.25,104.25
kepahiang,2005-05-19,19.478,-3.75,102.75
pagar_alam,2005-05-20,21.684,-4.25,103.25
lahat,2005-05-20,24.618,-3.75,103.75
muaradua,2005-05-20,20.416,-4.75,104.25
liwa,2005-05-20,20.245,-5.25,104.25
kepahiang,2005-05-20,24.867,-3.75,102.75
pagar_alam,2005-05-21,16.996,-4.25,103.25
lahat,2005-05-21,22.378,-3.75,103.75
muaradua,2005-05-21,19.952,-4.75,104.25
liwa,2005-05-21,20.116,-5.25,104.25
kepahiang,2005-05-21,19.107,-3.75,102.75
pagar_alam,2005-05-22,21.048,-4.25,103.25
lahat,2005-05-22,24.609,-3.75,103.75
muaradua,2005-05-22,19.935,-4.75,104.25
liwa,2005-05-22,19.605,-5.25,104.25
kepahiang,2005-05-22,24.138,-3.75,102.75
pagar_alam,2005-05-23,18.033,-4.25,103.25
lahat,2005-05-23,23.079,-3.75,103.75
muaradua,2005-05-23,20.272,-4.75,104.25
liwa,2005-05-23,20.292,-5.25,104.25
kepahiang,2005-05-23,20.417,-3.75,102.75
pagar_alam,2005-05-24,18.797,-4.25,103.25
lahat,2005-05-24,23.606,-3.75,103.75
muaradua,2005-05-24,21.377,-4.75,104.25
liwa,2005-05-24,21.559,-5.25,104.25
kepahiang,2005-05-24,21.205,-3.75,102.75
pagar_alam,2005-05-25,16.856,-4.25,103.25
lahat,2005-05-25,21.866,-3.75,103.75
muaradua,2005-05-25,20.2,-4.75,104.25
liwa,2005-05-25,20.526,-5.25,104.25
kepahiang,2005-05-25,19.062,-3.75,102.75
pagar_alam,2005-05-26,17.088,-4.25,103.25
lahat,2005-05-26,21.641,-3.75,103.75
muaradua,2005-05-26,19.55,-4.75,104.25
liwa,2005-05-26,19.845,-5.25,104.25
kepahiang,2005-05-26,19.578,-3.75,102.75
pagar_alam,2005-05-27,17.291,-4.25,103.25
lahat,2005-05-27,21.715,-3.75,103.75
muaradua,2005-05-27,19.874,-4.75,104.25
liwa,2005-05-27,20.132,-5.25,104.25
kepahiang,2005-05-27,19.685,-3.75,102.75
pagar_alam,2005-05-28,18.065,-4.25,103.25
lahat,2005-05-28,22.675,-3.75,103.75
muaradua,2005-05-28,20.066,-4.75,104.25
liwa,2005-05-28,20.19,-5.25,104.25
kepahiang,2005-05-28,20.544,-3.75,102.75
pagar_alam,2005-05-29,17.583,-4.25,103.25
lahat,2005-05-29,22.569,-3.75,103.75
muaradua,2005-05-29,19.714,-4.75,104.25
liwa,2005-05-29,19.771,-5.25,104.25
kepahiang,2005-05-29,19.869,-3.75,102.75
pagar_alam,2005-05-30,18.44,-4.25,103.25
lahat,2005-05-30,22.902,-3.75,103.75
muaradua,2005-05-30,19.899,-4.75,104.25
liwa,2005-05-30,19.962,-5.25,104.25
kepahiang,2005-05-30,21.061,-3.75,102.75
pagar_alam,2005-05-31,16.962,-4.25,103.25
lahat,2005-05-31,22.256,-3.75,103.75
muaradua,2005-05-31,19.896,-4.75,104.25
liwa,2005-05-31,20.058,-5.25,104.25
kepahiang,2005-05-31,19.244,-3.75,102.75
pagar_alam,2005-06-01,17.771,-4.25,103.25
lahat,2005-06-01,22.507,-3.75,103.75
muaradua,2005-06-01,20.702,-4.75,104.25
liwa,2005-06-01,21.084,-5.25,104.25
kepahiang,2005-06-01,20.203,-3.75,102.75
pagar_alam,2005-06-02,18.417,-4.25,103.25
lahat,2005-06-02,22.946,-3.75,103.75
muaradua,2005-06-02,20.397,-4.75,104.25
liwa,2005-06-02,20.675,-5.25,104.25
kepahiang,2005-06-02,21.061,-3.75,102.75
pagar_alam,2005-06-03,18.048,-4.25,103.25
lahat,2005-06-03,22.654,-3.75,103.75
muaradua,2005-06-03,20.573,-4.75,104.25
liwa,2005-06-03,20.955,-5.25,104.25
kepahiang,2005-06-03,20.583,-3.75,102.75
pagar_alam,2005-06-04,18.076,-4.25,103.25
lahat,2005-06-04,22.684,-3.75,103.75
muaradua,2005-06-04,20.465,-4.75,104.25
liwa,2005-06-04,20.849,-5.25,104.25
kepahiang,2005-06-04,20.672,-3.75,102.75
pagar_alam,2005-06-05,18.84,-4.25,103.25
lahat,2005-06-05,23.168,-3.75,103.75
muaradua,2005-06-05,20.577,-4.75,104.25
liwa,2005-06-05,20.838,-5.25,104.25
kepahiang,2005-06-05,21.488,-3.75,102.75
pagar_alam,2005-06-06,17.177,-4.25,103.25
lahat,2005-06-06,22.459,-3.75,103.75
muaradua,2005-06-06,20.236,-4.75,104.25
liwa,2005-06-06,20.548,-5.25,104.25
kepahiang,2005-06-06,19.558,-3.75,102.75
pagar_alam,2005-06-07,17.951,-4.25,103.25
lahat,2005-06-07,22.768,-3.75,103.75
muaradua,2005-06-07,21.076,-4.75,104.25
liwa,2005-06-07,21.504,-5.25,104.25
kepahiang,2005-06-07,20.388,-3.75,102.75
pagar_alam,2005-06-08,17.833,-4.25,103.25
lahat,2005-06-08,22.196,-3.75,103.75
muaradua,2005-06-08,20.502,-4.75,104.25
liwa,2005-06-08,20.938,-5.25,104.25
kepahiang,2005-06-08,20.197,-3.75,102.75
pagar_alam,2005-06-09,16.772,-4.25,103.25
lahat,2005-06-09,21.793,-3.75,103.75
muaradua,2005-06-09,20.09,-4.75,104.25
liwa,2005-06-09,20.504,-5.25,104.25
kepahiang,2005-06-09,19.101,-3.75,102.75
pagar_alam,2005-06-10,17.056,-4.25,103.25
lahat,2005-06-10,21.96,-3.75,103.75
muaradua,2005-06-10,20.166,-4.75,104.25
liwa,2005-06-10,20.612,-5.25,104.25
kepahiang,2005-06-10,19.304,-3.75,102.75
pagar_alam,2005-06-11,19.329,-4.25,103.25
lahat,2005-06-11,23.086,-3.75,103.75
muaradua,2005-06-11,20.164,-4.75,104.25
liwa,2005-06-11,20.383,-5.25,104.25
kepahiang,2005-06-11,21.985,-3.75,102.75
pagar_alam,2005-06-12,17.861,-4.25,103.25
lahat,2005-06-12,22.644,-3.75,103.75
muaradua,2005-06-12,20.332,-4.75,104.25
liwa,2005-06-12,20.825,-5.25,104.25
kepahiang,2005-06-12,20.369,-3.75,102.75
pagar_alam,2005-06-13,16.398,-4.25,103.25
lahat,2005-06-13,21.54,-3.75,103.75
muaradua,2005-06-13,20.586,-4.75,104.25
liwa,2005-06-13,21.157,-5.25,104.25
kepahiang,2005-06-13,18.5,-3.75,102.75
pagar_alam,2005-06-14,16.51,-4.25,103.25
lahat,2005-06-14,21.467,-3.75,103.75
muaradua,2005-06-14,20.281,-4.75,104.25
liwa,2005-06-14,20.879,-5.25,104.25
kepahiang,2005-06-14,18.85,-3.75,102.75
pagar_alam,2005-06-15,16.502,-4.25,103.25
lahat,2005-06-15,20.791,-3.75,103.75
muaradua,2005-06-15,19.654,-4.75,104.25
liwa,2005-06-15,20.285,-5.25,104.25
kepahiang,2005-06-15,18.907,-3.75,102.75
pagar_alam,2005-06-16,16.473,-4.25,103.25
lahat,2005-06-16,21.204,-3.75,103.75
muaradua,2005-06-16,19.239,-4.75,104.25
liwa,2005-06-16,19.663,-5.25,104.25
kepahiang,2005-06-16,18.924,-3.75,102.75
pagar_alam,2005-06-17,20.05,-4.25,103.25
lahat,2005-06-17,22.816,-3.75,103.75
muaradua,2005-06-17,20.146,-4.75,104.25
liwa,2005-06-17,20.47,-5.25,104.25
kepahiang,2005-06-17,23.129,-3.75,102.75
pagar_alam,2005-06-18,16.982,-4.25,103.25
lahat,2005-06-18,21.777,-3.75,103.75
muaradua,2005-06-18,19.865,-4.75,104.25
liwa,2005-06-18,20.263,-5.25,104.25
kepahiang,2005-06-18,19.34,-3.75,102.75
pagar_alam,2005-06-19,17.03,-4.25,103.25
lahat,2005-06-19,21.82,-3.75,103.75
muaradua,2005-06-19,20.298,-4.75,104.25
liwa,2005-06-19,20.869,-5.25,104.25
kepahiang,2005-06-19,19.515,-3.75,102.75
pagar_alam,2005-06-20,17.01,-4.25,103.25
lahat,2005-06-20,21.716,-3.75,103.75
muaradua,2005-06-20,19.87,-4.75,104.25
liwa,2005-06-20,20.248,-5.25,104.25
kepahiang,2005-06-20,19.354,-3.75,102.75
pagar_alam,2005-06-21,16.451,-4.25,103.25
lahat,2005-06-21,20.927,-3.75,103.75
muaradua,2005-06-21,19.002,-4.75,104.25
liwa,2005-06-21,19.548,-5.25,104.25
kepahiang,2005-06-21,19.063,-3.75,102.75
pagar_alam,2005-06-22,16.612,-4.25,103.25
lahat,2005-06-22,21.466,-3.75,103.75
muaradua,2005-06-22,19.293,-4.75,104.25
liwa,2005-06-22,19.715,-5.25,104.25
kepahiang,2005-06-22,19.083,-3.75,102.75
pagar_alam,2005-06-23,18.822,-4.25,103.25
lahat,2005-06-23,23.263,-3.75,103.75
muaradua,2005-06-23,20.038,-4.75,104.25
liwa,2005-06-23,20.183,-5.25,104.25
kepahiang,2005-06-23,21.568,-3.75,102.75
pagar_alam,2005-06-24,16.716,-4.25,103.25
lahat,2005-06-24,22.338,-3.75,103.75
muaradua,2005-06-24,19.944,-4.75,104.25
liwa,2005-06-24,20.159,-5.25,104.25
kepahiang,2005-06-24,18.842,-3.75,102.75
pagar_alam,2005-06-25,18.934,-4.25,103.25
lahat,2005-06-25,23.616,-3.75,103.75
muaradua,2005-06-25,19.949,-4.75,104.25
liwa,2005-06-25,19.885,-5.25,104.25
kepahiang,2005-06-25,21.678,-3.75,102.75
pagar_alam,2005-06-26,17.657,-4.25,103.25
lahat,2005-06-26,22.33,-3.75,103.75
muaradua,2005-06-26,19.767,-4.75,104.25
liwa,2005-06-26,19.951,-5.25,104.25
kepahiang,2005-06-26,20.15,-3.75,102.75
pagar_alam,2005-06-27,16.579,-4.25,103.25
lahat,2005-06-27,21.791,-3.75,103.75
muaradua,2005-06-27,19.764,-4.75,104.25
liwa,2005-06-27,20.063,-5.25,104.25
kepahiang,2005-06-27,18.937,-3.75,102.75
pagar_alam,2005-06-28,16.638,-4.25,103.25
lahat,2005-06-28,21.756,-3.75,103.75
muaradua,2005-06-28,19.463,-4.75,104.25
liwa,2005-06-28,19.764,-5.25,104.25
kepahiang,2005-06-28,19.052,-3.75,102.75
pagar_alam,2005-06-29,17.125,-4.25,103.25
lahat,2005-06-29,22.006,-3.75,103.75
muaradua,2005-06-29,19.483,-4.75,104.25
liwa,2005-06-29,19.759,-5.25,104.25
kepahiang,2005-06-29,19.437,-3.75,102.75
pagar_alam,2005-06-30,16.011,-4.25,103.25
lahat,2005-06-30,21.165,-3.75,103.75
muaradua,2005-06-30,19.347,-4.75,104.25
liwa,2005-06-30,19.751,-5.25,104.25
kepahiang,2005-06-30,18.222,-3.75,102.75
pagar_alam,2005-07-01,16.627,-4.25,103.25
lahat,2005-07-01,21.546,-3.75,103.75
muaradua,2005-07-01,19.068,-4.75,104.25
liwa,2005-07-01,19.124,-5.25,104.25
kepahiang,2005-07-01,19.262,-3.75,102.75
pagar_alam,2005-07-02,16.6,-4.25,103.25
lahat,2005-07-02,21.442,-3.75,103.75
muaradua,2005-07-02,18.752,-4.75,104.25
liwa,2005-07-02,18.759,-5.25,104.25
kepahiang,2005-07-02,19.237,-3.75,102.75
pagar_alam,2005-07-03,16.856,-4.25,103.25
lahat,2005-07-03,21.711,-3.75,103.75
muaradua,2005-07-03,18.5,-4.75,104.25
liwa,2005-07-03,18.336,-5.25,104.25
kepahiang,2005-07-03,19.574,-3.75,102.75
pagar_alam,2005-07-04,16.974,-4.25,103.25
lahat,2005-07-04,21.538,-3.75,103.75
muaradua,2005-07-04,18.186,-4.75,104.25
liwa,2005-07-04,18.017,-5.25,104.25
kepahiang,2005-07-04,19.814,-3.75,102.75
pagar_alam,2005-07-05,19.976,-4.25,103.25
lahat,2005-07-05,23.409,-3.75,103.75
muaradua,2005-07-05,18.516,-4.75,104.25
liwa,2005-07-05,18.033,-5.25,104.25
kepahiang,2005-07-05,23.235,-3.75,102.75
pagar_alam,2005-07-06,15.268,-4.25,103.25
lahat,2005-07-06,20.74,-3.75,103.75
muaradua,2005-07-06,17.992,-4.75,104.25
liwa,2005-07-06,17.993,-5.25,104.25
kepahiang,2005-07-06,17.666,-3.75,102.75
pagar_alam,2005-07-07,17.074,-4.25,103.25
lahat,2005-07-07,21.76,-3.75,103.75
muaradua,2005-07-07,18.845,-4.75,104.25
liwa,2005-07-07,18.79,-5.25,104.25
kepahiang,2005-07-07,19.851,-3.75,102.75
pagar_alam,2005-07-08,17.254,-4.25,103.25
lahat,2005-07-08,21.993,-3.75,103.75
muaradua,2005-07-08,19.568,-4.75,104.25
liwa,2005-07-08,19.584,-5.25,104.25
kepahiang,2005-07-08,19.85,-3.75,102.75
pagar_alam,2005-07-09,17.433,-4.25,103.25
lahat,2005-07-09,22.345,-3.75,103.75
muaradua,2005-07-09,19.827,-4.75,104.25
liwa,2005-07-09,19.931,-5.25,104.25
kepahiang,2005-07-09,20.075,-3.75,102.75
pagar_alam,2005-07-10,20.415,-4.25,103.25
lahat,2005-07-10,23.879,-3.75,103.75
muaradua,2005-07-10,20.522,-4.75,104.25
liwa,2005-07-10,20.422,-5.25,104.25
kepahiang,2005-07-10,23.497,-3.75,102.75
pagar_alam,2005-07-11,17.576,-4.25,103.25
lahat,2005-07-11,22.023,-3.75,103.75
muaradua,2005-07-11,19.064,-4.75,104.25
liwa,2005-07-11,19.033,-5.25,104.25
kepahiang,2005-07-11,20.403,-3.75,102.75
pagar_alam,2005-07-12,16.947,-4.25,103.25
lahat,2005-07-12,21.831,-3.75,103.75
muaradua,2005-07-12,18.968,-4.75,104.25
liwa,2005-07-12,18.869,-5.25,104.25
kepahiang,2005-07-12,19.433,-3.75,102.75
pagar_alam,2005-07-13,16.269,-4.25,103.25
lahat,2005-07-13,21.271,-3.75,103.75
muaradua,2005-07-13,18.809,-4.75,104.25
liwa,2005-07-13,18.818,-5.25,104.25
kepahiang,2005-07-13,18.874,-3.75,102.75
pagar_alam,2005-07-14,16.395,-4.25,103.25
lahat,2005-07-14,21.455,-3.75,103.75
muaradua,2005-07-14,19.172,-4.75,104.25
liwa,2005-07-14,19.311,-5.25,104.25
kepahiang,2005-07-14,19.001,-3.75,102.75
pagar_alam,2005-07-15,17.325,-4.25,103.25
lahat,2005-07-15,21.786,-3.75,103.75
muaradua,2005-07-15,19.248,-4.75,104.25
liwa,2005-07-15,19.277,-5.25,104.25
kepahiang,2005-07-15,19.927,-3.75,102.75
pagar_alam,2005-07-16,16.322,-4.25,103.25
lahat,2005-07-16,21.144,-3.75,103.75
muaradua,2005-07-16,19.049,-4.75,104.25
liwa,2005-07-16,19.213,-5.25,104.25
kepahiang,2005-07-16,18.97,-3.75,102.75
pagar_alam,2005-07-17,20.272,-4.25,103.25
lahat,2005-07-17,23.174,-3.75,103.75
muaradua,2005-07-17,19.961,-4.75,104.25
liwa,2005-07-17,19.862,-5.25,104.25
kepahiang,2005-07-17,23.454,-3.75,102.75
pagar_alam,2005-07-18,15.583,-4.25,103.25
lahat,2005-07-18,20.994,-3.75,103.75
muaradua,2005-07-18,19.816,-4.75,104.25
liwa,2005-07-18,20.112,-5.25,104.25
kepahiang,2005-07-18,17.947,-3.75,102.75
pagar_alam,2005-07-19,17.408,-4.25,103.25
lahat,2005-07-19,21.61,-3.75,103.75
muaradua,2005-07-19,18.914,-4.75,104.25
liwa,2005-07-19,18.966,-5.25,104.25
kepahiang,2005-07-19,20.227,-3.75,102.75
pagar_alam,2005-07-20,16.607,-4.25,103.25
lahat,2005-07-20,21.609,-3.75,103.75
muaradua,2005-07-20,18.592,-4.75,104.25
liwa,2005-07-20,18.433,-5.25,104.25
kepahiang,2005-07-20,19.275,-3.75,102.75
pagar_alam,2005-07-21,16.759,-4.25,103.25
lahat,2005-07-21,21.709,-3.75,103.75
muaradua,2005-07-21,18.594,-4.75,104.25
liwa,2005-07-21,18.466,-5.25,104.25
kepahiang,2005-07-21,19.491,-3.75,102.75
pagar_alam,2005-07-22,17.128,-4.25,103.25
lahat,2005-07-22,21.578,-3.75,103.75
muaradua,2005-07-22,19.023,-4.75,104.25
liwa,2005-07-22,19.05,-5.25,104.25
kepahiang,2005-07-22,19.827,-3.75,102.75
pagar_alam,2005-07-23,17.386,-4.25,103.25
lahat,2005-07-23,21.825,-3.75,103.75
muaradua,2005-07-23,18.652,-4.75,104.25
liwa,2005-07-23,18.559,-5.25,104.25
kepahiang,2005-07-23,20.221,-3.75,102.75
pagar_alam,2005-07-24,16.376,-4.25,103.25
lahat,2005-07-24,21.527,-3.75,103.75
muaradua,2005-07-24,17.898,-4.75,104.25
liwa,2005-07-24,17.673,-5.25,104.25
kepahiang,2005-07-24,19.107,-3.75,102.75
pagar_alam,2005-07-25,16.874,-4.25,103.25
lahat,2005-07-25,21.478,-3.75,103.75
muaradua,2005-07-25,17.16,-4.75,104.25
liwa,2005-07-25,16.809,-5.25,104.25
kepahiang,2005-07-25,19.842,-3.75,102.75
pagar_alam,2005-07-26,16.581,-4.25,103.25
lahat,2005-07-26,21.405,-3.75,103.75
muaradua,2005-07-26,18.106,-4.75,104.25
liwa,2005-07-26,17.962,-5.25,104.25
kepahiang,2005-07-26,19.372,-3.75,102.75
pagar_alam,2005-07-27,15.882,-4.25,103.25
lahat,2005-07-27,21.471,-3.75,103.75
muaradua,2005-07-27,19.676,-4.75,104.25
liwa,2005-07-27,19.819,-5.25,104.25
kepahiang,2005-07-27,18.275,-3.75,102.75
pagar_alam,2005-07-28,17.498,-4.25,103.25
lahat,2005-07-28,22.456,-3.75,103.75
muaradua,2005-07-28,19.388,-4.75,104.25
liwa,2005-07-28,19.247,-5.25,104.25
kepahiang,2005-07-28,20.144,-3.75,102.75
pagar_alam,2005-07-29,17.41,-4.25,103.25
lahat,2005-07-29,22.285,-3.75,103.75
muaradua,2005-07-29,18.658,-4.75,104.25
liwa,2005-07-29,18.431,-5.25,104.25
kepahiang,2005-07-29,20.192,-3.75,102.75
pagar_alam,2005-07-30,17.319,-4.25,103.25
lahat,2005-07-30,22.332,-3.75,103.75
muaradua,2005-07-30,18.972,-4.75,104.25
liwa,2005-07-30,18.841,-5.25,104.25
kepahiang,2005-07-30,20.038,-3.75,102.75
pagar_alam,2005-07-31,16.232,-4.25,103.25
lahat,2005-07-31,20.392,-3.75,103.75
muaradua,2005-07-31,19.311,-4.75,104.25
liwa,2005-07-31,19.759,-5.25,104.25
kepahiang,2005-07-31,18.949,-3.75,102.75
pagar_alam,2005-08-01,16.046,-4.25,103.25
lahat,2005-08-01,20.681,-3.75,103.75
muaradua,2005-08-01,18.168,-4.75,104.25
liwa,2005-08-01,18.186,-5.25,104.25
kepahiang,2005-08-01,18.873,-3.75,102.75
pagar_alam,2005-08-02,16.355,-4.25,103.25
lahat,2005-08-02,21.084,-3.75,103.75
muaradua,2005-08-02,18.429,-4.75,104.25
liwa,2005-08-02,18.374,-5.25,104.25
kepahiang,2005-08-02,19.148,-3.75,102.75
pagar_alam,2005-08-03,16.329,-4.25,103.25
lahat,2005-08-03,21.391,-3.75,103.75
muaradua,2005-08-03,19.262,-4.75,104.25
liwa,2005-08-03,19.257,-5.25,104.25
kepahiang,2005-08-03,18.786,-3.75,102.75
pagar_alam,2005-08-04,16.949,-4.25,103.25
lahat,2005-08-04,21.585,-3.75,103.75
muaradua,2005-08-04,18.588,-4.75,104.25
liwa,2005-08-04,18.486,-5.25,104.25
kepahiang,2005-08-04,19.799,-3.75,102.75
pagar_alam,2005-08-05,16.629,-4.25,103.25
lahat,2005-08-05,21.746,-3.75,103.75
muaradua,2005-08-05,19.035,-4.75,104.25
liwa,2005-08-05,18.954,-5.25,104.25
kepahiang,2005-08-05,19.344,-3.75,102.75
pagar_alam,2005-08-06,17.482,-4.25,103.25
lahat,2005-08-06,22.525,-3.75,103.75
muaradua,2005-08-06,18.954,-4.75,104.25
liwa,2005-08-06,18.664,-5.25,104.25
kepahiang,2005-08-06,20.325,-3.75,102.75
pagar_alam,2005-08-07,17.12,-4.25,103.25
lahat,2005-08-07,23.056,-3.75,103.75
muaradua,2005-08-07,18.076,-4.75,104.25
liwa,2005-08-07,17.308,-5.25,104.25
kepahiang,2005-08-07,19.814,-3.75,102.75
pagar_alam,2005-08-08,18.5,-4.25,103.25
lahat,2005-08-08,22.872,-3.75,103.75
