country,source,indicator,unit,period_type,period,value,source_url,notes
Mexico,FAOSTAT,production,t,calendar_year,2021,174341.4,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5510; flag A=Official figure; bulk release 2025-12-23"
Mexico,FAOSTAT,production,t,calendar_year,2022,188710,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5510; flag E=Estimated value; bulk release 2025-12-23"
Mexico,FAOSTAT,production,t,calendar_year,2023,194940,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5510; flag E=Estimated value; bulk release 2025-12-23"
Mexico,FAOSTAT,production,t,calendar_year,2024,194470,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5510; flag E=Estimated value; bulk release 2025-12-23"
Mexico,FAOSTAT,yield,kg/ha,calendar_year,1998,408.4,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5412; flag A=Official figure; bulk release 2025-12-23"
Mexico,FAOSTAT,yield,kg/ha,calendar_year,1999,418,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5412; flag A=Official figure; bulk release 2025-12-23"
Mexico,FAOSTAT,yield,kg/ha,calendar_year,2000,482.2,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5412; flag A=Official figure; bulk release 2025-12-23"
Mexico,FAOSTAT,yield,kg/ha,calendar_year,2001,405.4,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5412; flag A=Official figure; bulk release 2025-12-23"
Mexico,FAOSTAT,yield,kg/ha,calendar_year,2002,432,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5412; flag A=Official figure; bulk release 2025-12-23"
Mexico,FAOSTAT,yield,kg/ha,calendar_year,2003,418.5,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5412; flag A=Official figure; bulk release 2025-12-23"
Mexico,FAOSTAT,yield,kg/ha,calendar_year,2004,410.8,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5412; flag A=Official figure; bulk release 2025-12-23"
Mexico,FAOSTAT,yield,kg/ha,calendar_year,2005,386.2,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5412; flag A=Official figure; bulk release 2025-12-23"
Mexico,FAOSTAT,yield,kg/ha,calendar_year,2006,366.3,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5412; flag A=Official figure; bulk release 2025-12-23"
Mexico,FAOSTAT,yield,kg/ha,calendar_year,2007,347.9,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5412; flag A=Official figure; bulk release 2025-12-23"
Mexico,FAOSTAT,yield,kg/ha,calendar_year,2008,339.6,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5412; flag A=Official figure; bulk release 2025-12-23"
Mexico,FAOSTAT,yield,kg/ha,calendar_year,2009,345.4,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5412; flag A=Official figure; bulk release 2025-12-23"
Mexico,FAOSTAT,yield,kg/ha,calendar_year,2010,330.8,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5412; flag A=Official figure; bulk release 2025-12-23"
Mexico,FAOSTAT,yield,kg/ha,calendar_year,2011,344.5,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5412; flag A=Official figure; bulk release 2025-12-23"
Mexico,FAOSTAT,yield,kg/ha,calendar_year,2012,354,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5412; flag A=Official figure; bulk release 2025-12-23"
Mexico,FAOSTAT,yield,kg/ha,calendar_year,2013,330.8,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5412; flag A=Official figure; bulk release 2025-12-23"
Mexico,FAOSTAT,yield,kg/ha,calendar_year,2014,307,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5412; flag A=Official figure; bulk release 2025-12-23"
Mexico,FAOSTAT,yield,kg/ha,calendar_year,2015,284.2,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5412; flag A=Official figure; bulk release 2025-12-23"
Mexico,FAOSTAT,yield,kg/ha,calendar_year,2016,235,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5412; flag A=Official figure; bulk release 2025-12-23"
Mexico,FAOSTAT,yield,kg/ha,calendar_year,2017,240.8,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5412; flag A=Official figure; bulk release 2025-12-23"
Mexico,FAOSTAT,yield,kg/ha,calendar_year,2018,251.4,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5412; flag A=Official figure; bulk release 2025-12-23"
Mexico,FAOSTAT,yield,kg/ha,calendar_year,2019,263.3,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5412; flag A=Official figure; bulk release 2025-12-23"
Mexico,FAOSTAT,yield,kg/ha,calendar_year,2020,276,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5412; flag A=Official figure; bulk release 2025-12-23"
Mexico,FAOSTAT,yield,kg/ha,calendar_year,2021,271.6,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5412; flag A=Official figure; bulk release 2025-12-23"
Mexico,FAOSTAT,yield,kg/ha,calendar_year,2022,291,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5412; flag E=Estimated value; bulk release 2025-12-23"
Mexico,FAOSTAT,yield,kg/ha,calendar_year,2023,297.8,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5412; flag E=Estimated value; bulk release 2025-12-23"
Mexico,FAOSTAT,yield,kg/ha,calendar_year,2024,294.8,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5412; flag E=Estimated value; bulk release 2025-12-23"
Peru,FAOSTAT,area_harvested,ha,calendar_year,1998,188610,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5312; flag A=Official figure; bulk release 2025-12-23"
Peru,FAOSTAT,area_harvested,ha,calendar_year,1999,212261,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5312; flag A=Official figure; bulk release 2025-12-23"
Peru,FAOSTAT,area_harvested,ha,calendar_year,2000,264492,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5312; flag A=Official figure; bulk release 2025-12-23"
Peru,FAOSTAT,area_harvested,ha,calendar_year,2001,274252,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5312; flag A=Official figure; bulk release 2025-12-23"
Peru,FAOSTAT,area_harvested,ha,calendar_year,2002,287379,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5312; flag A=Official figure; bulk release 2025-12-23"
Peru,FAOSTAT,area_harvested,ha,calendar_year,2003,291844,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5312; flag A=Official figure; bulk release 2025-12-23"
Peru,FAOSTAT,area_harvested,ha,calendar_year,2004,295139,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5312; flag A=Official figure; bulk release 2025-12-23"
Peru,FAOSTAT,area_harvested,ha,calendar_year,2005,301534,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5312; flag A=Official figure; bulk release 2025-12-23"
Peru,FAOSTAT,area_harvested,ha,calendar_year,2006,321449,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5312; flag A=Official figure; bulk release 2025-12-23"
Peru,FAOSTAT,area_harvested,ha,calendar_year,2007,324062,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5312; flag A=Official figure; bulk release 2025-12-23"
Peru,FAOSTAT,area_harvested,ha,calendar_year,2008,333388,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5312; flag A=Official figure; bulk release 2025-12-23"
Peru,FAOSTAT,area_harvested,ha,calendar_year,2009,342621,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5312; flag A=Official figure; bulk release 2025-12-23"
Peru,FAOSTAT,area_harvested,ha,calendar_year,2010,349633,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5312; flag A=Official figure; bulk release 2025-12-23"
Peru,FAOSTAT,area_harvested,ha,calendar_year,2011,367096,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5312; flag A=Official figure; bulk release 2025-12-23"
Peru,FAOSTAT,area_harvested,ha,calendar_year,2012,370632,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5312; flag A=Official figure; bulk release 2025-12-23"
Peru,FAOSTAT,area_harvested,ha,calendar_year,2013,399523,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5312; flag A=Official figure; bulk release 2025-12-23"
Peru,FAOSTAT,area_harvested,ha,calendar_year,2014,361671,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5312; flag A=Official figure; bulk release 2025-12-23"
Peru,FAOSTAT,area_harvested,ha,calendar_year,2015,379187,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5312; flag A=Official figure; bulk release 2025-12-23"
Peru,FAOSTAT,area_harvested,ha,calendar_year,2016,383973,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5312; flag A=Official figure; bulk release 2025-12-23"
Peru,FAOSTAT,area_harvested,ha,calendar_year,2017,424129,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5312; flag A=Official figure; bulk release 2025-12-23"
Peru,FAOSTAT,area_harvested,ha,calendar_year,2018,432409,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5312; flag A=Official figure; bulk release 2025-12-23"
Peru,FAOSTAT,area_harvested,ha,calendar_year,2019,438177,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5312; flag A=Official figure; bulk release 2025-12-23"
Peru,FAOSTAT,area_harvested,ha,calendar_year,2020,430820,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5312; flag A=Official figure; bulk release 2025-12-23"
Peru,FAOSTAT,area_harvested,ha,calendar_year,2021,429717,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5312; flag A=Official figure; bulk release 2025-12-23"
Peru,FAOSTAT,area_harvested,ha,calendar_year,2022,418790,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5312; flag A=Official figure; bulk release 2025-12-23"
Peru,FAOSTAT,area_harvested,ha,calendar_year,2023,428738,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5312; flag A=Official figure; bulk release 2025-12-23"
Peru,FAOSTAT,area_harvested,ha,calendar_year,2024,421972,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5312; flag A=Official figure; bulk release 2025-12-23"
Peru,FAOSTAT,production,t,calendar_year,1998,144763,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5510; flag A=Official figure; bulk release 2025-12-23"
Peru,FAOSTAT,production,t,calendar_year,1999,167145,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5510; flag A=Official figure; bulk release 2025-12-23"
Peru,FAOSTAT,production,t,calendar_year,2000,191651,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5510; flag A=Official figure; bulk release 2025-12-23"
Peru,FAOSTAT,production,t,calendar_year,2001,196232,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5510; flag A=Official figure; bulk release 2025-12-23"
Peru,FAOSTAT,production,t,calendar_year,2002,212770,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5510; flag A=Official figure; bulk release 2025-12-23"
Peru,FAOSTAT,production,t,calendar_year,2003,203148,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5510; flag A=Official figure; bulk release 2025-12-23"
Peru,FAOSTAT,production,t,calendar_year,2004,231447,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5510; flag A=Official figure; bulk release 2025-12-23"
Peru,FAOSTAT,production,t,calendar_year,2005,188611,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5510; flag A=Official figure; bulk release 2025-12-23"
Peru,FAOSTAT,production,t,calendar_year,2006,273178,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5510; flag A=Official figure; bulk release 2025-12-23"
Peru,FAOSTAT,production,t,calendar_year,2007,225992,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5510; flag A=Official figure; bulk release 2025-12-23"
Peru,FAOSTAT,production,t,calendar_year,2008,273780,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5510; flag A=Official figure; bulk release 2025-12-23"
Peru,FAOSTAT,production,t,calendar_year,2009,243479,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5510; flag A=Official figure; bulk release 2025-12-23"
Peru,FAOSTAT,production,t,calendar_year,2010,264605,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5510; flag A=Official figure; bulk release 2025-12-23"
Peru,FAOSTAT,production,t,calendar_year,2011,331547,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5510; flag A=Official figure; bulk release 2025-12-23"
Peru,FAOSTAT,production,t,calendar_year,2012,320163.56,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5510; flag A=Official figure; bulk release 2025-12-23"
Peru,FAOSTAT,production,t,calendar_year,2013,256241.43,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5510; flag A=Official figure; bulk release 2025-12-23"
Peru,FAOSTAT,production,t,calendar_year,2014,222047,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5510; flag A=Official figure; bulk release 2025-12-23"
Peru,FAOSTAT,production,t,calendar_year,2015,251938,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5510; flag A=Official figure; bulk release 2025-12-23"
Peru,FAOSTAT,production,t,calendar_year,2016,277760.4,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5510; flag A=Official figure; bulk release 2025-12-23"
Peru,FAOSTAT,production,t,calendar_year,2017,337330,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5510; flag A=Official figure; bulk release 2025-12-23"
Peru,FAOSTAT,production,t,calendar_year,2018,369621.99,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5510; flag A=Official figure; bulk release 2025-12-23"
Peru,FAOSTAT,production,t,calendar_year,2019,363319.59,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5510; flag A=Official figure; bulk release 2025-12-23"
Peru,FAOSTAT,production,t,calendar_year,2020,353205.74,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5510; flag A=Official figure; bulk release 2025-12-23"
Peru,FAOSTAT,production,t,calendar_year,2021,363996.83,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5510; flag A=Official figure; bulk release 2025-12-23"
Peru,FAOSTAT,production,t,calendar_year,2022,357346.42,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5510; flag A=Official figure; bulk release 2025-12-23"
Peru,FAOSTAT,production,t,calendar_year,2023,366940.03,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5510; flag A=Official figure; bulk release 2025-12-23"
Peru,FAOSTAT,production,t,calendar_year,2024,358993.78,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5510; flag A=Official figure; bulk release 2025-12-23"
Peru,FAOSTAT,yield,kg/ha,calendar_year,1998,767.5,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5412; flag A=Official figure; bulk release 2025-12-23"
Peru,FAOSTAT,yield,kg/ha,calendar_year,1999,787.5,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5412; flag A=Official figure; bulk release 2025-12-23"
Peru,FAOSTAT,yield,kg/ha,calendar_year,2000,724.6,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5412; flag A=Official figure; bulk release 2025-12-23"
Peru,FAOSTAT,yield,kg/ha,calendar_year,2001,715.5,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5412; flag A=Official figure; bulk release 2025-12-23"
Peru,FAOSTAT,yield,kg/ha,calendar_year,2002,740.4,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5412; flag A=Official figure; bulk release 2025-12-23"
Peru,FAOSTAT,yield,kg/ha,calendar_year,2003,696.1,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5412; flag A=Official figure; bulk release 2025-12-23"
Peru,FAOSTAT,yield,kg/ha,calendar_year,2004,784.2,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5412; flag A=Official figure; bulk release 2025-12-23"
Peru,FAOSTAT,yield,kg/ha,calendar_year,2005,625.5,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5412; flag A=Official figure; bulk release 2025-12-23"
Peru,FAOSTAT,yield,kg/ha,calendar_year,2006,849.8,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5412; flag A=Official figure; bulk release 2025-12-23"
Peru,FAOSTAT,yield,kg/ha,calendar_year,2007,697.4,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5412; flag A=Official figure; bulk release 2025-12-23"
Peru,FAOSTAT,yield,kg/ha,calendar_year,2008,821.2,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5412; flag A=Official figure; bulk release 2025-12-23"
Peru,FAOSTAT,yield,kg/ha,calendar_year,2009,710.6,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5412; flag A=Official figure; bulk release 2025-12-23"
Peru,FAOSTAT,yield,kg/ha,calendar_year,2010,756.8,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5412; flag A=Official figure; bulk release 2025-12-23"
Peru,FAOSTAT,yield,kg/ha,calendar_year,2011,903.2,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5412; flag A=Official figure; bulk release 2025-12-23"
Peru,FAOSTAT,yield,kg/ha,calendar_year,2012,863.8,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5412; flag A=Official figure; bulk release 2025-12-23"
Peru,FAOSTAT,yield,kg/ha,calendar_year,2013,641.4,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5412; flag A=Official figure; bulk release 2025-12-23"
Peru,FAOSTAT,yield,kg/ha,calendar_year,2014,613.9,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5412; flag A=Official figure; bulk release 2025-12-23"
Peru,FAOSTAT,yield,kg/ha,calendar_year,2015,664.4,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5412; flag A=Official figure; bulk release 2025-12-23"
Peru,FAOSTAT,yield,kg/ha,calendar_year,2016,723.4,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5412; flag A=Official figure; bulk release 2025-12-23"
Peru,FAOSTAT,yield,kg/ha,calendar_year,2017,795.3,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5412; flag A=Official figure; bulk release 2025-12-23"
Peru,FAOSTAT,yield,kg/ha,calendar_year,2018,854.8,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5412; flag A=Official figure; bulk release 2025-12-23"
Peru,FAOSTAT,yield,kg/ha,calendar_year,2019,829.2,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5412; flag A=Official figure; bulk release 2025-12-23"
Peru,FAOSTAT,yield,kg/ha,calendar_year,2020,819.8,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5412; flag A=Official figure; bulk release 2025-12-23"
Peru,FAOSTAT,yield,kg/ha,calendar_year,2021,847.1,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5412; flag A=Official figure; bulk release 2025-12-23"
Peru,FAOSTAT,yield,kg/ha,calendar_year,2022,853.3,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5412; flag A=Official figure; bulk release 2025-12-23"
