town,year,month,rain_mm,grid_lat,grid_lon,source
comayagua,2002,7,131.37,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,2002,8,107.49,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,2002,9,229.34,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,2002,10,91.03,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,2002,11,28.28,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,2002,12,13.91,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,2003,1,15.74,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,2003,2,14.89,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,2003,3,34.78,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,2003,4,17.47,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,2003,5,190.16,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,2003,6,257.99,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,2003,7,134.66,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,2003,8,179.22,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,2003,9,232.92,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,2003,10,164.83,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,2003,11,73.85,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,2003,12,10.11,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,2004,1,12.5,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,2004,2,18.95,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,2004,3,19.0,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,2004,4,143.52,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,2004,5,96.58,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,2004,6,157.66,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
