town,date,tmin_c,grid_lat,grid_lon
comayagua,2005-07-13,18.846,14.25,272.25
ocotepeque,2005-07-13,20.135,14.25,270.75
copan,2005-07-13,17.958,14.75,271.25
comayagua,2005-07-14,19.102,14.25,272.25
ocotepeque,2005-07-14,20.33,14.25,270.75
copan,2005-07-14,19.26,14.75,271.25
comayagua,2005-07-15,19.402,14.25,272.25
ocotepeque,2005-07-15,19.269,14.25,270.75
copan,2005-07-15,18.241,14.75,271.25
comayagua,2005-07-16,19.35,14.25,272.25
ocotepeque,2005-07-16,18.497,14.25,270.75
copan,2005-07-16,18.583,14.75,271.25
comayagua,2005-07-17,19.892,14.25,272.25
ocotepeque,2005-07-17,22.628,14.25,270.75
copan,2005-07-17,19.177,14.75,271.25
comayagua,2005-07-18,18.146,14.25,272.25
ocotepeque,2005-07-18,20.282,14.25,270.75
copan,2005-07-18,18.519,14.75,271.25
comayagua,2005-07-19,19.529,14.25,272.25
ocotepeque,2005-07-19,20.045,14.25,270.75
copan,2005-07-19,17.344,14.75,271.25
comayagua,2005-07-20,20.508,14.25,272.25
ocotepeque,2005-07-20,20.643,14.25,270.75
copan,2005-07-20,20.452,14.75,271.25
comayagua,2005-07-21,21.704,14.25,272.25
ocotepeque,2005-07-21,20.659,14.25,270.75
copan,2005-07-21,20.643,14.75,271.25
comayagua,2005-07-22,18.762,14.25,272.25
ocotepeque,2005-07-22,20.473,14.25,270.75
copan,2005-07-22,20.836,14.75,271.25
comayagua,2005-07-23,19.867,14.25,272.25
ocotepeque,2005-07-23,20.197,14.25,270.75
copan,2005-07-23,19.712,14.75,271.25
comayagua,2005-07-24,19.445,14.25,272.25
ocotepeque,2005-07-24,20.405,14.25,270.75
copan,2005-07-24,21.493,14.75,271.25
comayagua,2005-07-25,20.105,14.25,272.25
ocotepeque,2005-07-25,21.075,14.25,270.75
copan,2005-07-25,22.496,14.75,271.25
comayagua,2005-07-26,20.384,14.25,272.25
ocotepeque,2005-07-26,21.514,14.25,270.75
copan,2005-07-26,19.195,14.75,271.25
comayagua,2005-07-27,19.435,14.25,272.25
ocotepeque,2005-07-27,20.784,14.25,270.75
copan,2005-07-27,18.76,14.75,271.25
comayagua,2005-07-28,20.522,14.25,272.25
ocotepeque,2005-07-28,21.746,14.25,270.75
copan,2005-07-28,19.4,14.75,271.25
comayagua,2005-07-29,21.569,14.25,272.25
ocotepeque,2005-07-29,22.056,14.25,270.75
copan,2005-07-29,19.529,14.75,271.25
comayagua,2005-07-30,19.955,14.25,272.25
ocotepeque,2005-07-30,20.794,14.25,270.75
copan,2005-07-30,18.653,14.75,271.25
comayagua,2005-07-31,20.83,14.25,272.25
ocotepeque,2005-07-31,23.685,14.25,270.75
copan,2005-07-31,18.887,14.75,271.25
comayagua,2005-08-01,20.67,14.25,272.25
ocotepeque,2005-08-01,25.857,14.25,270.75
copan,2005-08-01,22.369,14.75,271.25
comayagua,2005-08-02,25.723,14.25,272.25
ocotepeque,2005-08-02,22.659,14.25,270.75
copan,2005-08-02,23.348,14.75,271.25
comayagua,2005-08-03,18.92,14.25,272.25
ocotepeque,2005-08-03,20.015,14.25,270.75
copan,2005-08-03,18.063,14.75,271.25
comayagua,2005-08-04,20.866,14.25,272.25
ocotepeque,2005-08-04,21.39,14.25,270.75
copan,2005-08-04,19.206,14.75,271.25
comayagua,2005-08-05,21.284,14.25,272.25
ocotepeque,2005-08-05,20.908,14.25,270.75
copan,2005-08-05,19.827,14.75,271.25
comayagua,2005-08-06,22.833,14.25,272.25
ocotepeque,2005-08-06,21.927,14.25,270.75
copan,2005-08-06,22.056,14.75,271.25
comayagua,2005-08-07,20.985,14.25,272.25
ocotepeque,2005-08-07,20.269,14.25,270.75
copan,2005-08-07,20.475,14.75,271.25
comayagua,2005-08-08,27.677,14.25,272.25
ocotepeque,2005-08-08,22.477,14.25,270.75
copan,2005-08-08,25.093,14.75,271.25
comayagua,2005-08-09,19.665,14.25,272.25
ocotepeque,2005-08-09,18.5,14.25,270.75
copan,2005-08-09,18.545,14.75,271.25
comayagua,2005-08-10,19.925,14.25,272.25
ocotepeque,2005-08-10,18.977,14.25,270.75
copan,2005-08-10,18.73,14.75,271.25
comayagua,2005-08-11,20.414,14.25,272.25
ocotepeque,2005-08-11,25.882,14.25,270.75
copan,2005-08-11,17.61,14.75,271.25
comayagua,2005-08-12,18.25,14.25,272.25
ocotepeque,2005-08-12,19.831,14.25,270.75
copan,2005-08-12,17.831,14.75,271.25
comayagua,2005-08-13,18.253,14.25,272.25
ocotepeque,2005-08-13,20.114,14.25,270.75
copan,2005-08-13,18.179,14.75,271.25
comayagua,2005-08-14,17.981,14.25,272.25
ocotepeque,2005-08-14,19.605,14.25,270.75
copan,2005-08-14,16.775,14.75,271.25
comayagua,2005-08-15,18.75,14.25,272.25
ocotepeque,2005-08-15,20.164,14.25,270.75
copan,2005-08-15,18.301,14.75,271.25
comayagua,2005-08-16,20.147,14.25,272.25
ocotepeque,2005-08-16,22.075,14.25,270.75
copan,2005-08-16,22.333,14.75,271.25
comayagua,2005-08-17,19.165,14.25,272.25
ocotepeque,2005-08-17,20.203,14.25,270.75
copan,2005-08-17,18.59,14.75,271.25
comayagua,2005-08-18,19.783,14.25,272.25
ocotepeque,2005-08-18,20.31,14.25,270.75
copan,2005-08-18,19.449,14.75,271.25
comayagua,2005-08-19,18.628,14.25,272.25
ocotepeque,2005-08-19,22.201,14.25,270.75
copan,2005-08-19,18.463,14.75,271.25
comayagua,2005-08-20,18.511,14.25,272.25
ocotepeque,2005-08-20,20.166,14.25,270.75
copan,2005-08-20,18.331,14.75,271.25
comayagua,2005-08-21,19.976,14.25,272.25
ocotepeque,2005-08-21,22.213,14.25,270.75
copan,2005-08-21,19.183,14.75,271.25
comayagua,2005-08-22,16.732,14.25,272.25
ocotepeque,2005-08-22,18.912,14.25,270.75
copan,2005-08-22,16.511,14.75,271.25
comayagua,2005-08-23,18.208,14.25,272.25
ocotepeque,2005-08-23,21.061,14.25,270.75
copan,2005-08-23,19.584,14.75,271.25
comayagua,2005-08-24,18.852,14.25,272.25
ocotepeque,2005-08-24,21.902,14.25,270.75
copan,2005-08-24,24.367,14.75,271.25
comayagua,2005-08-25,16.485,14.25,272.25
ocotepeque,2005-08-25,20.029,14.25,270.75
copan,2005-08-25,17.047,14.75,271.25
comayagua,2005-08-26,21.174,14.25,272.25
ocotepeque,2005-08-26,20.982,14.25,270.75
copan,2005-08-26,24.126,14.75,271.25
comayagua,2005-08-27,16.635,14.25,272.25
ocotepeque,2005-08-27,19.184,14.25,270.75
copan,2005-08-27,17.619,14.75,271.25
comayagua,2005-08-28,17.698,14.25,272.25
ocotepeque,2005-08-28,21.328,14.25,270.75
copan,2005-08-28,19.045,14.75,271.25
comayagua,2005-08-29,18.648,14.25,272.25
ocotepeque,2005-08-29,20.67,14.25,270.75
copan,2005-08-29,18.545,14.75,271.25
comayagua,2005-08-30,19.176,14.25,272.25
ocotepeque,2005-08-30,20.174,14.25,270.75
copan,2005-08-30,18.808,14.75,271.25
comayagua,2005-08-31,20.036,14.25,272.25
ocotepeque,2005-08-31,21.681,14.25,270.75
copan,2005-08-31,23.202,14.75,271.25
comayagua,2005-09-01,18.866,14.25,272.25
ocotepeque,2005-09-01,21.249,14.25,270.75
copan,2005-09-01,19.282,14.75,271.25
comayagua,2005-09-02,18.212,14.25,272.25
ocotepeque,2005-09-02,18.622,14.25,270.75
copan,2005-09-02,17.515,14.75,271.25
comayagua,2005-09-03,18.511,14.25,272.25
ocotepeque,2005-09-03,21.32,14.25,270.75
copan,2005-09-03,18.808,14.75,271.25
comayagua,2005-09-04,20.827,14.25,272.25
ocotepeque,2005-09-04,21.393,14.25,270.75
copan,2005-09-04,22.069,14.75,271.25
comayagua,2005-09-05,18.426,14.25,272.25
ocotepeque,2005-09-05,19.455,14.25,270.75
copan,2005-09-05,17.31,14.75,271.25
comayagua,2005-09-06,22.558,14.25,272.25
ocotepeque,2005-09-06,20.48,14.25,270.75
copan,2005-09-06,18.606,14.75,271.25
comayagua,2005-09-07,19.893,14.25,272.25
ocotepeque,2005-09-07,20.227,14.25,270.75
copan,2005-09-07,20.076,14.75,271.25
comayagua,2005-09-08,21.317,14.25,272.25
ocotepeque,2005-09-08,20.585,14.25,270.75
copan,2005-09-08,19.64,14.75,271.25
comayagua,2005-09-09,19.455,14.25,272.25
ocotepeque,2005-09-09,20.24,14.25,270.75
copan,2005-09-09,19.104,14.75,271.25
comayagua,2005-09-10,19.231,14.25,272.25
ocotepeque,2005-09-10,23.068,14.25,270.75
copan,2005-09-10,17.729,14.75,271.25
comayagua,2005-09-11,19.145,14.25,272.25
ocotepeque,2005-09-11,20.456,14.25,270.75
copan,2005-09-11,19.33,14.75,271.25
comayagua,2005-09-12,18.897,14.25,272.25
ocotepeque,2005-09-12,19.763,14.25,270.75
copan,2005-09-12,18.796,14.75,271.25
comayagua,2005-09-13,23.543,14.25,272.25
ocotepeque,2005-09-13,20.315,14.25,270.75
copan,2005-09-13,17.389,14.75,271.25
comayagua,2005-09-14,19.019,14.25,272.25
ocotepeque,2005-09-14,24.012,14.25,270.75
copan,2005-09-14,21.108,14.75,271.25
comayagua,2005-09-15,17.438,14.25,272.25
ocotepeque,2005-09-15,20.811,14.25,270.75
copan,2005-09-15,15.516,14.75,271.25
comayagua,2005-09-16,19.03,14.25,272.25
ocotepeque,2005-09-16,19.564,14.25,270.75
copan,2005-09-16,17.666,14.75,271.25
comayagua,2005-09-17,20.421,14.25,272.25
ocotepeque,2005-09-17,19.289,14.25,270.75
copan,2005-09-17,18.243,14.75,271.25
comayagua,2005-09-18,19.499,14.25,272.25
ocotepeque,2005-09-18,25.085,14.25,270.75
copan,2005-09-18,17.606,14.75,271.25
comayagua,2005-09-19,20.21,14.25,272.25
ocotepeque,2005-09-19,23.26,14.25,270.75
copan,2005-09-19,16.913,14.75,271.25
comayagua,2005-09-20,19.148,14.25,272.25
ocotepeque,2005-09-20,23.176,14.25,270.75
copan,2005-09-20,19.226,14.75,271.25
comayagua,2005-09-21,18.42,14.25,272.25
ocotepeque,2005-09-21,21.134,14.25,270.75
copan,2005-09-21,17.678,14.75,271.25
comayagua,2005-09-22,18.545,14.25,272.25
ocotepeque,2005-09-22,21.453,14.25,270.75
copan,2005-09-22,17.858,14.75,271.25
comayagua,2005-09-23,20.597,14.25,272.25
ocotepeque,2005-09-23,20.655,14.25,270.75
copan,2005-09-23,22.457,14.75,271.25
comayagua,2005-09-24,19.986,14.25,272.25
ocotepeque,2005-09-24,21.246,14.25,270.75
copan,2005-09-24,18.646,14.75,271.25
comayagua,2005-09-25,16.181,14.25,272.25
ocotepeque,2005-09-25,19.873,14.25,270.75
copan,2005-09-25,15.42,14.75,271.25
comayagua,2005-09-26,18.8,14.25,272.25
ocotepeque,2005-09-26,23.248,14.25,270.75
copan,2005-09-26,17.744,14.75,271.25
comayagua,2005-09-27,17.009,14.25,272.25
ocotepeque,2005-09-27,20.687,14.25,270.75
copan,2005-09-27,17.072,14.75,271.25
comayagua,2005-09-28,19.068,14.25,272.25
ocotepeque,2005-09-28,21.01,14.25,270.75
copan,2005-09-28,18.631,14.75,271.25
comayagua,2005-09-29,18.219,14.25,272.25
ocotepeque,2005-09-29,21.973,14.25,270.75
copan,2005-09-29,19.124,14.75,271.25
comayagua,2005-09-30,21.757,14.25,272.25
ocotepeque,2005-09-30,21.688,14.25,270.75
copan,2005-09-30,18.662,14.75,271.25
comayagua,2005-10-01,18.81,14.25,272.25
ocotepeque,2005-10-01,21.457,14.25,270.75
copan,2005-10-01,18.363,14.75,271.25
comayagua,2005-10-02,19.239,14.25,272.25
ocotepeque,2005-10-02,21.924,14.25,270.75
copan,2005-10-02,21.162,14.75,271.25
comayagua,2005-10-03,19.086,14.25,272.25
ocotepeque,2005-10-03,19.212,14.25,270.75
copan,2005-10-03,18.547,14.75,271.25
comayagua,2005-10-04,18.817,14.25,272.25
ocotepeque,2005-10-04,20.557,14.25,270.75
copan,2005-10-04,18.322,14.75,271.25
comayagua,2005-10-05,19.275,14.25,272.25
ocotepeque,2005-10-05,20.219,14.25,270.75
copan,2005-10-05,18.463,14.75,271.25
comayagua,2005-10-06,18.788,14.25,272.25
ocotepeque,2005-10-06,20.723,14.25,270.75
copan,2005-10-06,18.58,14.75,271.25
comayagua,2005-10-07,19.044,14.25,272.25
ocotepeque,2005-10-07,22.095,14.25,270.75
copan,2005-10-07,18.215,14.75,271.25
comayagua,2005-10-08,18.272,14.25,272.25
ocotepeque,2005-10-08,20.817,14.25,270.75
copan,2005-10-08,18.056,14.75,271.25
comayagua,2005-10-09,18.236,14.25,272.25
ocotepeque,2005-10-09,20.919,14.25,270.75
copan,2005-10-09,21.389,14.75,271.25
comayagua,2005-10-10,19.58,14.25,272.25
ocotepeque,2005-10-10,18.793,14.25,270.75
copan,2005-10-10,17.539,14.75,271.25
comayagua,2005-10-11,18.707,14.25,272.25
ocotepeque,2005-10-11,22.249,14.25,270.75
copan,2005-10-11,19.347,14.75,271.25
comayagua,2005-10-12,23.257,14.25,272.25
ocotepeque,2005-10-12,22.684,14.25,270.75
copan,2005-10-12,17.732,14.75,271.25
comayagua,2005-10-13,19.804,14.25,272.25
ocotepeque,2005-10-13,21.665,14.25,270.75
copan,2005-10-13,18.439,14.75,271.25
comayagua,2005-10-14,21.888,14.25,272.25
ocotepeque,2005-10-14,23.388,14.25,270.75
copan,2005-10-14,18.301,14.75,271.25
comayagua,2005-10-15,18.99,14.25,272.25
ocotepeque,2005-10-15,22.812,14.25,270.75
copan,2005-10-15,17.725,14.75,271.25
comayagua,2005-10-16,18.453,14.25,272.25
ocotepeque,2005-10-16,22.139,14.25,270.75
copan,2005-10-16,16.669,14.75,271.25
comayagua,2005-10-17,18.793,14.25,272.25
ocotepeque,2005-10-17,22.251,14.25,270.75
copan,2005-10-17,17.49,14.75,271.25
comayagua,2005-10-18,19.283,14.25,272.25
ocotepeque,2005-10-18,19.482,14.25,270.75
copan,2005-10-18,19.431,14.75,271.25
comayagua,2005-10-19,20.179,14.25,272.25
ocotepeque,2005-10-19,22.16,14.25,270.75
copan,2005-10-19,18.259,14.75,271.25
comayagua,2005-10-20,16.761,14.25,272.25
ocotepeque,2005-10-20,18.815,14.25,270.75
copan,2005-10-20,16.513,14.75,271.25
comayagua,2005-10-21,19.601,14.25,272.25
ocotepeque,2005-10-21,21.562,14.25,270.75
copan,2005-10-21,19.571,14.75,271.25
comayagua,2005-10-22,19.479,14.25,272.25
ocotepeque,2005-10-22,22.675,14.25,270.75
copan,2005-10-22,18.021,14.75,271.25
comayagua,2005-10-23,18.36,14.25,272.25
ocotepeque,2005-10-23,21.904,14.25,270.75
copan,2005-10-23,17.354,14.75,271.25
comayagua,2005-10-24,19.852,14.25,272.25
ocotepeque,2005-10-24,23.467,14.25,270.75
copan,2005-10-24,17.871,14.75,271.25
comayagua,2005-10-25,18.179,14.25,272.25
ocotepeque,2005-10-25,21.828,14.25,270.75
copan,2005-10-25,17.115,14.75,271.25
comayagua,2005-10-26,14.699,14.25,272.25
ocotepeque,2005-10-26,19.98,14.25,270.75
copan,2005-10-26,13.959,14.75,271.25
comayagua,2005-10-27,16.596,14.25,272.25
ocotepeque,2005-10-27,23.239,14.25,270.75
copan,2005-10-27,21.508,14.75,271.25
comayagua,2005-10-28,15.671,14.25,272.25
ocotepeque,2005-10-28,15.464,14.25,270.75
copan,2005-10-28,12.268,14.75,271.25
comayagua,2005-10-29,17.845,14.25,272.25
ocotepeque,2005-10-29,21.764,14.25,270.75
copan,2005-10-29,19.26,14.75,271.25
comayagua,2005-10-30,17.951,14.25,272.25
ocotepeque,2005-10-30,23.29,14.25,270.75
copan,2005-10-30,19.77,14.75,271.25
comayagua,2005-10-31,18.346,14.25,272.25
ocotepeque,2005-10-31,21.792,14.25,270.75
copan,2005-10-31,16.134,14.75,271.25
comayagua,2005-11-01,18.532,14.25,272.25
ocotepeque,2005-11-01,22.019,14.25,270.75
copan,2005-11-01,16.167,14.75,271.25
comayagua,2005-11-02,17.277,14.25,272.25
ocotepeque,2005-11-02,20.501,14.25,270.75
copan,2005-11-02,15.254,14.75,271.25
comayagua,2005-11-03,17.108,14.25,272.25
ocotepeque,2005-11-03,21.808,14.25,270.75
copan,2005-11-03,16.974,14.75,271.25
comayagua,2005-11-04,17.182,14.25,272.25
ocotepeque,2005-11-04,20.132,14.25,270.75
copan,2005-11-04,14.902,14.75,271.25
comayagua,2005-11-05,18.284,14.25,272.25
ocotepeque,2005-11-05,21.901,14.25,270.75
copan,2005-11-05,16.983,14.75,271.25
comayagua,2005-11-06,19.422,14.25,272.25
ocotepeque,2005-11-06,21.711,14.25,270.75
copan,2005-11-06,17.769,14.75,271.25
comayagua,2005-11-07,17.554,14.25,272.25
ocotepeque,2005-11-07,21.555,14.25,270.75
copan,2005-11-07,15.711,14.75,271.25
comayagua,2005-11-08,19.416,14.25,272.25
ocotepeque,2005-11-08,22.989,14.25,270.75
copan,2005-11-08,17.116,14.75,271.25
comayagua,2005-11-09,21.022,14.25,272.25
ocotepeque,2005-11-09,22.431,14.25,270.75
copan,2005-11-09,19.122,14.75,271.25
comayagua,2005-11-10,19.802,14.25,272.25
ocotepeque,2005-11-10,23.104,14.25,270.75
copan,2005-11-10,18.184,14.75,271.25
comayagua,2005-11-11,17.409,14.25,272.25
ocotepeque,2005-11-11,21.856,14.25,270.75
copan,2005-11-11,18.099,14.75,271.25
comayagua,2005-11-12,14.903,14.25,272.25
ocotepeque,2005-11-12,20.255,14.25,270.75
copan,2005-11-12,11.394,14.75,271.25
comayagua,2005-11-13,17.337,14.25,272.25
ocotepeque,2005-11-13,21.114,14.25,270.75
copan,2005-11-13,15.887,14.75,271.25
comayagua,2005-11-14,20.477,14.25,272.25
ocotepeque,2005-11-14,22.707,14.25,270.75
copan,2005-11-14,17.131,14.75,271.25
comayagua,2005-11-15,18.562,14.25,272.25
ocotepeque,2005-11-15,23.019,14.25,270.75
copan,2005-11-15,17.008,14.75,271.25
comayagua,2005-11-16,19.75,14.25,272.25
ocotepeque,2005-11-16,23.826,14.25,270.75
copan,2005-11-16,20.835,14.75,271.25
comayagua,2005-11-17,17.812,14.25,272.25
ocotepeque,2005-11-17,22.274,14.25,270.75
copan,2005-11-17,16.439,14.75,271.25
comayagua,2005-11-18,18.28,14.25,272.25
ocotepeque,2005-11-18,22.151,14.25,270.75
copan,2005-11-18,16.082,14.75,271.25
comayagua,2005-11-19,18.976,14.25,272.25
ocotepeque,2005-11-19,22.095,14.25,270.75
copan,2005-11-19,16.044,14.75,271.25
comayagua,2005-11-20,19.923,14.25,272.25
ocotepeque,2005-11-20,22.342,14.25,270.75
copan,2005-11-20,15.051,14.75,271.25
comayagua,2005-11-21,19.997,14.25,272.25
ocotepeque,2005-11-21,23.582,14.25,270.75
copan,2005-11-21,20.525,14.75,271.25
comayagua,2005-11-22,19.072,14.25,272.25
ocotepeque,2005-11-22,22.105,14.25,270.75
copan,2005-11-22,18.04,14.75,271.25
comayagua,2005-11-23,15.357,14.25,272.25
ocotepeque,2005-11-23,17.912,14.25,270.75
copan,2005-11-23,12.878,14.75,271.25
comayagua,2005-11-24,13.892,14.25,272.25
ocotepeque,2005-11-24,19.436,14.25,270.75
copan,2005-11-24,16.898,14.75,271.25
comayagua,2005-11-25,3.9,14.25,272.25
ocotepeque,2005-11-25,15.989,14.25,270.75
copan,2005-11-25,7.455,14.75,271.25
comayagua,2005-11-26,3.467,14.25,272.25
ocotepeque,2005-11-26,17.705,14.25,270.75
copan,2005-11-26,11.671,14.75,271.25
comayagua,2005-11-27,11.228,14.25,272.25
ocotepeque,2005-11-27,17.86,14.25,270.75
copan,2005-11-27,9.826,14.75,271.25
comayagua,2005-11-28,13.935,14.25,272.25
ocotepeque,2005-11-28,27.357,14.25,270.75
copan,2005-11-28,21.819,14.75,271.25
comayagua,2005-11-29,15.87,14.25,272.25
ocotepeque,2005-11-29,24.772,14.25,270.75
copan,2005-11-29,21.254,14.75,271.25
comayagua,2005-11-30,20.009,14.25,272.25
ocotepeque,2005-11-30,23.225,14.25,270.75
copan,2005-11-30,18.002,14.75,271.25
comayagua,2005-12-01,17.594,14.25,272.25
ocotepeque,2005-12-01,22.485,14.25,270.75
copan,2005-12-01,18.835,14.75,271.25
comayagua,2005-12-02,17.935,14.25,272.25
ocotepeque,2005-12-02,20.894,14.25,270.75
copan,2005-12-02,14.814,14.75,271.25
comayagua,2005-12-03,17.858,14.25,272.25
ocotepeque,2005-12-03,21.892,14.25,270.75
copan,2005-12-03,17.421,14.75,271.25
comayagua,2005-12-04,19.0,14.25,272.25
ocotepeque,2005-12-04,20.387,14.25,270.75
copan,2005-12-04,14.787,14.75,271.25
comayagua,2005-12-05,16.583,14.25,272.25
ocotepeque,2005-12-05,20.178,14.25,270.75
copan,2005-12-05,12.55,14.75,271.25
comayagua,2005-12-06,18.712,14.25,272.25
ocotepeque,2005-12-06,22.266,14.25,270.75
copan,2005-12-06,17.927,14.75,271.25
comayagua,2005-12-07,18.128,14.25,272.25
ocotepeque,2005-12-07,21.271,14.25,270.75
copan,2005-12-07,14.754,14.75,271.25
comayagua,2005-12-08,17.948,14.25,272.25
ocotepeque,2005-12-08,22.528,14.25,270.75
copan,2005-12-08,17.445,14.75,271.25
comayagua,2005-12-09,18.666,14.25,272.25
ocotepeque,2005-12-09,22.233,14.25,270.75
copan,2005-12-09,19.273,14.75,271.25
comayagua,2005-12-10,19.413,14.25,272.25
ocotepeque,2005-12-10,21.969,14.25,270.75
copan,2005-12-10,16.947,14.75,271.25
comayagua,2005-12-11,19.288,14.25,272.25
ocotepeque,2005-12-11,22.076,14.25,270.75
copan,2005-12-11,16.204,14.75,271.25
comayagua,2005-12-12,18.331,14.25,272.25
ocotepeque,2005-12-12,21.467,14.25,270.75
copan,2005-12-12,15.608,14.75,271.25
comayagua,2005-12-13,18.052,14.25,272.25
ocotepeque,2005-12-13,21.224,14.25,270.75
copan,2005-12-13,15.552,14.75,271.25
comayagua,2005-12-14,16.044,14.25,272.25
ocotepeque,2005-12-14,19.486,14.25,270.75
copan,2005-12-14,11.846,14.75,271.25
comayagua,2005-12-15,13.063,14.25,272.25
ocotepeque,2005-12-15,19.923,14.25,270.75
copan,2005-12-15,12.369,14.75,271.25
comayagua,2005-12-16,18.491,14.25,272.25
ocotepeque,2005-12-16,22.335,14.25,270.75
copan,2005-12-16,18.649,14.75,271.25
comayagua,2005-12-17,16.65,14.25,272.25
ocotepeque,2005-12-17,20.247,14.25,270.75
copan,2005-12-17,16.327,14.75,271.25
comayagua,2005-12-18,15.295,14.25,272.25
ocotepeque,2005-12-18,20.16,14.25,270.75
copan,2005-12-18,15.938,14.75,271.25
comayagua,2005-12-19,19.084,14.25,272.25
ocotepeque,2005-12-19,21.617,14.25,270.75
copan,2005-12-19,16.597,14.75,271.25
comayagua,2005-12-20,18.042,14.25,272.25
ocotepeque,2005-12-20,21.789,14.25,270.75
copan,2005-12-20,18.537,14.75,271.25
comayagua,2005-12-21,17.846,14.25,272.25
ocotepeque,2005-12-21,20.734,14.25,270.75
copan,2005-12-21,16.257,14.75,271.25
comayagua,2005-12-22,17.362,14.25,272.25
ocotepeque,2005-12-22,19.631,14.25,270.75
copan,2005-12-22,13.914,14.75,271.25
comayagua,2005-12-23,16.312,14.25,272.25
ocotepeque,2005-12-23,19.318,14.25,270.75
copan,2005-12-23,14.046,14.75,271.25
comayagua,2005-12-24,14.174,14.25,272.25
ocotepeque,2005-12-24,18.798,14.25,270.75
copan,2005-12-24,12.288,14.75,271.25
comayagua,2005-12-25,20.734,14.25,272.25
ocotepeque,2005-12-25,21.434,14.25,270.75
copan,2005-12-25,18.069,14.75,271.25
comayagua,2005-12-26,17.573,14.25,272.25
ocotepeque,2005-12-26,19.662,14.25,270.75
copan,2005-12-26,15.204,14.75,271.25
comayagua,2005-12-27,15.457,14.25,272.25
ocotepeque,2005-12-27,20.149,14.25,270.75
copan,2005-12-27,13.463,14.75,271.25
comayagua,2005-12-28,14.125,14.25,272.25
ocotepeque,2005-12-28,20.911,14.25,270.75
copan,2005-12-28,18.903,14.75,271.25
comayagua,2005-12-29,14.601,14.25,272.25
ocotepeque,2005-12-29,19.129,14.25,270.75
copan,2005-12-29,14.393,14.75,271.25
comayagua,2005-12-30,17.026,14.25,272.25
ocotepeque,2005-12-30,20.652,14.25,270.75
copan,2005-12-30,15.686,14.75,271.25
comayagua,2005-12-31,16.581,14.25,272.25
ocotepeque,2005-12-31,21.017,14.25,270.75
copan,2005-12-31,15.544,14.75,271.25
comayagua,2006-01-01,17.363,14.25,272.25
ocotepeque,2006-01-01,22.635,14.25,270.75
copan,2006-01-01,19.637,14.75,271.25
comayagua,2006-01-02,14.506,14.25,272.25
ocotepeque,2006-01-02,21.941,14.25,270.75
