town,date,tmax_c,grid_lat,grid_lon
ocotepeque,2006-12-17,26.382,14.25,270.75
copan,2006-12-17,22.619,14.75,271.25
comayagua,2006-12-18,26.407,14.25,272.25
ocotepeque,2006-12-18,29.382,14.25,270.75
copan,2006-12-18,27.403,14.75,271.25
comayagua,2006-12-19,26.282,14.25,272.25
ocotepeque,2006-12-19,26.24,14.25,270.75
copan,2006-12-19,22.716,14.75,271.25
comayagua,2006-12-20,23.595,14.25,272.25
ocotepeque,2006-12-20,23.032,14.25,270.75
copan,2006-12-20,18.955,14.75,271.25
comayagua,2006-12-21,28.058,14.25,272.25
ocotepeque,2006-12-21,27.469,14.25,270.75
copan,2006-12-21,24.11,14.75,271.25
comayagua,2006-12-22,27.856,14.25,272.25
ocotepeque,2006-12-22,27.655,14.25,270.75
copan,2006-12-22,23.852,14.75,271.25
comayagua,2006-12-23,27.423,14.25,272.25
ocotepeque,2006-12-23,27.447,14.25,270.75
copan,2006-12-23,23.592,14.75,271.25
comayagua,2006-12-24,27.795,14.25,272.25
ocotepeque,2006-12-24,29.165,14.25,270.75
copan,2006-12-24,25.997,14.75,271.25
comayagua,2006-12-25,26.009,14.25,272.25
ocotepeque,2006-12-25,27.907,14.25,270.75
copan,2006-12-25,24.377,14.75,271.25
comayagua,2006-12-26,21.862,14.25,272.25
ocotepeque,2006-12-26,23.031,14.25,270.75
copan,2006-12-26,18.533,14.75,271.25
comayagua,2006-12-27,18.629,14.25,272.25
ocotepeque,2006-12-27,18.661,14.25,270.75
copan,2006-12-27,14.024,14.75,271.25
comayagua,2006-12-28,26.74,14.25,272.25
ocotepeque,2006-12-28,26.664,14.25,270.75
copan,2006-12-28,22.156,14.75,271.25
comayagua,2006-12-29,28.255,14.25,272.25
ocotepeque,2006-12-29,28.179,14.25,270.75
copan,2006-12-29,24.376,14.75,271.25
comayagua,2006-12-30,28.933,14.25,272.25
ocotepeque,2006-12-30,28.945,14.25,270.75
copan,2006-12-30,24.834,14.75,271.25
comayagua,2006-12-31,27.689,14.25,272.25
ocotepeque,2006-12-31,27.984,14.25,270.75
copan,2006-12-31,24.209,14.75,271.25
comayagua,2007-01-01,26.966,14.25,272.25
ocotepeque,2007-01-01,26.574,14.25,270.75
copan,2007-01-01,21.771,14.75,271.25
comayagua,2007-01-02,25.298,14.25,272.25
ocotepeque,2007-01-02,25.786,14.25,270.75
copan,2007-01-02,21.223,14.75,271.25
comayagua,2007-01-03,25.527,14.25,272.25
ocotepeque,2007-01-03,26.459,14.25,270.75
copan,2007-01-03,21.973,14.75,271.25
comayagua,2007-01-04,28.083,14.25,272.25
ocotepeque,2007-01-04,27.988,14.25,270.75
copan,2007-01-04,23.737,14.75,271.25
comayagua,2007-01-05,28.748,14.25,272.25
ocotepeque,2007-01-05,29.905,14.25,270.75
copan,2007-01-05,24.761,14.75,271.25
comayagua,2007-01-06,28.08,14.25,272.25
ocotepeque,2007-01-06,29.879,14.25,270.75
copan,2007-01-06,24.28,14.75,271.25
comayagua,2007-01-07,27.664,14.25,272.25
ocotepeque,2007-01-07,24.871,14.25,270.75
copan,2007-01-07,24.196,14.75,271.25
comayagua,2007-01-08,23.455,14.25,272.25
ocotepeque,2007-01-08,24.377,14.25,270.75
copan,2007-01-08,19.38,14.75,271.25
comayagua,2007-01-09,24.582,14.25,272.25
ocotepeque,2007-01-09,25.095,14.25,270.75
copan,2007-01-09,20.201,14.75,271.25
comayagua,2007-01-10,24.414,14.25,272.25
ocotepeque,2007-01-10,24.934,14.25,270.75
copan,2007-01-10,20.492,14.75,271.25
comayagua,2007-01-11,24.279,14.25,272.25
ocotepeque,2007-01-11,24.543,14.25,270.75
copan,2007-01-11,19.561,14.75,271.25
comayagua,2007-01-12,25.095,14.25,272.25
ocotepeque,2007-01-12,25.114,14.25,270.75
copan,2007-01-12,20.251,14.75,271.25
comayagua,2007-01-13,24.151,14.25,272.25
ocotepeque,2007-01-13,29.006,14.25,270.75
copan,2007-01-13,24.281,14.75,271.25
comayagua,2007-01-14,27.127,14.25,272.25
ocotepeque,2007-01-14,28.055,14.25,270.75
copan,2007-01-14,23.949,14.75,271.25
comayagua,2007-01-15,27.416,14.25,272.25
ocotepeque,2007-01-15,28.29,14.25,270.75
copan,2007-01-15,24.224,14.75,271.25
comayagua,2007-01-16,25.946,14.25,272.25
ocotepeque,2007-01-16,28.617,14.25,270.75
copan,2007-01-16,20.405,14.75,271.25
comayagua,2007-01-17,25.388,14.25,272.25
ocotepeque,2007-01-17,29.634,14.25,270.75
copan,2007-01-17,24.468,14.75,271.25
comayagua,2007-01-18,24.148,14.25,272.25
ocotepeque,2007-01-18,27.898,14.25,270.75
copan,2007-01-18,20.783,14.75,271.25
comayagua,2007-01-19,25.345,14.25,272.25
ocotepeque,2007-01-19,25.452,14.25,270.75
copan,2007-01-19,21.207,14.75,271.25
comayagua,2007-01-20,27.093,14.25,272.25
ocotepeque,2007-01-20,27.148,14.25,270.75
copan,2007-01-20,22.422,14.75,271.25
comayagua,2007-01-21,28.875,14.25,272.25
ocotepeque,2007-01-21,28.621,14.25,270.75
copan,2007-01-21,24.269,14.75,271.25
comayagua,2007-01-22,28.802,14.25,272.25
ocotepeque,2007-01-22,28.955,14.25,270.75
copan,2007-01-22,24.886,14.75,271.25
comayagua,2007-01-23,29.005,14.25,272.25
ocotepeque,2007-01-23,28.889,14.25,270.75
copan,2007-01-23,25.053,14.75,271.25
comayagua,2007-01-24,29.161,14.25,272.25
ocotepeque,2007-01-24,29.75,14.25,270.75
copan,2007-01-24,25.112,14.75,271.25
comayagua,2007-01-25,25.274,14.25,272.25
ocotepeque,2007-01-25,24.355,14.25,270.75
copan,2007-01-25,19.36,14.75,271.25
comayagua,2007-01-26,22.782,14.25,272.25
ocotepeque,2007-01-26,22.537,14.25,270.75
copan,2007-01-26,16.701,14.75,271.25
comayagua,2007-01-27,28.279,14.25,272.25
ocotepeque,2007-01-27,29.135,14.25,270.75
copan,2007-01-27,24.455,14.75,271.25
comayagua,2007-01-28,26.657,14.25,272.25
ocotepeque,2007-01-28,27.0,14.25,270.75
copan,2007-01-28,22.018,14.75,271.25
comayagua,2007-01-29,24.41,14.25,272.25
ocotepeque,2007-01-29,23.266,14.25,270.75
copan,2007-01-29,17.243,14.75,271.25
comayagua,2007-01-30,28.379,14.25,272.25
ocotepeque,2007-01-30,27.961,14.25,270.75
copan,2007-01-30,23.582,14.75,271.25
comayagua,2007-01-31,28.225,14.25,272.25
ocotepeque,2007-01-31,28.469,14.25,270.75
copan,2007-01-31,23.99,14.75,271.25
comayagua,2007-02-01,28.621,14.25,272.25
ocotepeque,2007-02-01,30.512,14.25,270.75
copan,2007-02-01,27.617,14.75,271.25
comayagua,2007-02-02,29.912,14.25,272.25
ocotepeque,2007-02-02,31.223,14.25,270.75
copan,2007-02-02,28.517,14.75,271.25
comayagua,2007-02-03,28.619,14.25,272.25
ocotepeque,2007-02-03,28.468,14.25,270.75
copan,2007-02-03,24.312,14.75,271.25
comayagua,2007-02-04,29.469,14.25,272.25
ocotepeque,2007-02-04,28.872,14.25,270.75
copan,2007-02-04,25.09,14.75,271.25
comayagua,2007-02-05,28.442,14.25,272.25
ocotepeque,2007-02-05,25.672,14.25,270.75
copan,2007-02-05,20.367,14.75,271.25
comayagua,2007-02-06,25.631,14.25,272.25
ocotepeque,2007-02-06,25.365,14.25,270.75
copan,2007-02-06,20.948,14.75,271.25
comayagua,2007-02-07,26.754,14.25,272.25
ocotepeque,2007-02-07,26.605,14.25,270.75
copan,2007-02-07,22.911,14.75,271.25
comayagua,2007-02-08,26.71,14.25,272.25
ocotepeque,2007-02-08,26.041,14.25,270.75
copan,2007-02-08,21.248,14.75,271.25
comayagua,2007-02-09,29.156,14.25,272.25
ocotepeque,2007-02-09,28.407,14.25,270.75
copan,2007-02-09,24.806,14.75,271.25
comayagua,2007-02-10,28.904,14.25,272.25
ocotepeque,2007-02-10,28.681,14.25,270.75
copan,2007-02-10,24.791,14.75,271.25
comayagua,2007-02-11,28.566,14.25,272.25
ocotepeque,2007-02-11,28.765,14.25,270.75
copan,2007-02-11,24.989,14.75,271.25
comayagua,2007-02-12,30.206,14.25,272.25
ocotepeque,2007-02-12,28.977,14.25,270.75
copan,2007-02-12,25.465,14.75,271.25
comayagua,2007-02-13,30.16,14.25,272.25
ocotepeque,2007-02-13,31.033,14.25,270.75
copan,2007-02-13,28.235,14.75,271.25
comayagua,2007-02-14,30.225,14.25,272.25
ocotepeque,2007-02-14,31.285,14.25,270.75
copan,2007-02-14,28.138,14.75,271.25
comayagua,2007-02-15,28.501,14.25,272.25
ocotepeque,2007-02-15,30.133,14.25,270.75
copan,2007-02-15,26.696,14.75,271.25
comayagua,2007-02-16,24.672,14.25,272.25
ocotepeque,2007-02-16,25.926,14.25,270.75
copan,2007-02-16,21.627,14.75,271.25
comayagua,2007-02-17,21.125,14.25,272.25
ocotepeque,2007-02-17,23.28,14.25,270.75
copan,2007-02-17,17.05,14.75,271.25
comayagua,2007-02-18,19.224,14.25,272.25
ocotepeque,2007-02-18,20.211,14.25,270.75
copan,2007-02-18,14.003,14.75,271.25
comayagua,2007-02-19,22.695,14.25,272.25
ocotepeque,2007-02-19,21.622,14.25,270.75
copan,2007-02-19,16.17,14.75,271.25
comayagua,2007-02-20,27.28,14.25,272.25
ocotepeque,2007-02-20,28.1,14.25,270.75
copan,2007-02-20,23.576,14.75,271.25
comayagua,2007-02-21,30.767,14.25,272.25
ocotepeque,2007-02-21,31.338,14.25,270.75
copan,2007-02-21,27.682,14.75,271.25
comayagua,2007-02-22,28.443,14.25,272.25
ocotepeque,2007-02-22,28.648,14.25,270.75
copan,2007-02-22,25.086,14.75,271.25
comayagua,2007-02-23,28.393,14.25,272.25
ocotepeque,2007-02-23,27.908,14.25,270.75
copan,2007-02-23,24.123,14.75,271.25
comayagua,2007-02-24,30.519,14.25,272.25
ocotepeque,2007-02-24,30.452,14.25,270.75
copan,2007-02-24,26.637,14.75,271.25
comayagua,2007-02-25,29.975,14.25,272.25
ocotepeque,2007-02-25,31.874,14.25,270.75
copan,2007-02-25,29.265,14.75,271.25
comayagua,2007-02-26,29.367,14.25,272.25
ocotepeque,2007-02-26,32.8,14.25,270.75
copan,2007-02-26,29.587,14.75,271.25
comayagua,2007-02-27,32.382,14.25,272.25
ocotepeque,2007-02-27,32.813,14.25,270.75
copan,2007-02-27,29.391,14.75,271.25
comayagua,2007-02-28,31.499,14.25,272.25
ocotepeque,2007-02-28,32.574,14.25,270.75
copan,2007-02-28,29.368,14.75,271.25
comayagua,2007-03-01,29.676,14.25,272.25
ocotepeque,2007-03-01,32.758,14.25,270.75
copan,2007-03-01,30.416,14.75,271.25
comayagua,2007-03-02,33.389,14.25,272.25
ocotepeque,2007-03-02,33.181,14.25,270.75
copan,2007-03-02,30.1,14.75,271.25
comayagua,2007-03-03,30.623,14.25,272.25
ocotepeque,2007-03-03,31.373,14.25,270.75
copan,2007-03-03,28.234,14.75,271.25
comayagua,2007-03-04,28.02,14.25,272.25
ocotepeque,2007-03-04,27.774,14.25,270.75
copan,2007-03-04,24.51,14.75,271.25
comayagua,2007-03-05,22.06,14.25,272.25
ocotepeque,2007-03-05,23.249,14.25,270.75
copan,2007-03-05,18.861,14.75,271.25
comayagua,2007-03-06,16.855,14.25,272.25
ocotepeque,2007-03-06,19.12,14.25,270.75
copan,2007-03-06,13.413,14.75,271.25
comayagua,2007-03-07,24.507,14.25,272.25
ocotepeque,2007-03-07,24.407,14.25,270.75
copan,2007-03-07,19.516,14.75,271.25
comayagua,2007-03-08,27.974,14.25,272.25
ocotepeque,2007-03-08,26.987,14.25,270.75
copan,2007-03-08,22.603,14.75,271.25
comayagua,2007-03-09,28.982,14.25,272.25
ocotepeque,2007-03-09,29.601,14.25,270.75
copan,2007-03-09,26.035,14.75,271.25
comayagua,2007-03-10,29.882,14.25,272.25
ocotepeque,2007-03-10,29.854,14.25,270.75
copan,2007-03-10,26.377,14.75,271.25
comayagua,2007-03-11,29.738,14.25,272.25
ocotepeque,2007-03-11,29.947,14.25,270.75
copan,2007-03-11,26.536,14.75,271.25
comayagua,2007-03-12,28.306,14.25,272.25
ocotepeque,2007-03-12,29.687,14.25,270.75
copan,2007-03-12,26.293,14.75,271.25
comayagua,2007-03-13,29.49,14.25,272.25
ocotepeque,2007-03-13,29.651,14.25,270.75
copan,2007-03-13,26.017,14.75,271.25
comayagua,2007-03-14,29.471,14.25,272.25
ocotepeque,2007-03-14,28.894,14.25,270.75
copan,2007-03-14,25.964,14.75,271.25
comayagua,2007-03-15,30.579,14.25,272.25
ocotepeque,2007-03-15,31.024,14.25,270.75
copan,2007-03-15,28.841,14.75,271.25
comayagua,2007-03-16,31.027,14.25,272.25
ocotepeque,2007-03-16,31.896,14.25,270.75
copan,2007-03-16,28.893,14.75,271.25
comayagua,2007-03-17,21.447,14.25,272.25
ocotepeque,2007-03-17,23.909,14.25,270.75
copan,2007-03-17,19.648,14.75,271.25
comayagua,2007-03-18,25.92,14.25,272.25
ocotepeque,2007-03-18,26.294,14.25,270.75
copan,2007-03-18,21.73,14.75,271.25
comayagua,2007-03-19,28.237,14.25,272.25
ocotepeque,2007-03-19,27.668,14.25,270.75
copan,2007-03-19,23.828,14.75,271.25
comayagua,2007-03-20,27.586,14.25,272.25
ocotepeque,2007-03-20,26.787,14.25,270.75
copan,2007-03-20,22.814,14.75,271.25
comayagua,2007-03-21,28.969,14.25,272.25
ocotepeque,2007-03-21,28.486,14.25,270.75
copan,2007-03-21,25.29,14.75,271.25
comayagua,2007-03-22,27.587,14.25,272.25
ocotepeque,2007-03-22,26.972,14.25,270.75
copan,2007-03-22,23.387,14.75,271.25
comayagua,2007-03-23,29.107,14.25,272.25
ocotepeque,2007-03-23,28.675,14.25,270.75
copan,2007-03-23,25.19,14.75,271.25
comayagua,2007-03-24,29.03,14.25,272.25
ocotepeque,2007-03-24,28.898,14.25,270.75
copan,2007-03-24,25.199,14.75,271.25
comayagua,2007-03-25,26.494,14.25,272.25
ocotepeque,2007-03-25,27.313,14.25,270.75
copan,2007-03-25,23.533,14.75,271.25
comayagua,2007-03-26,27.717,14.25,272.25
ocotepeque,2007-03-26,27.807,14.25,270.75
copan,2007-03-26,24.125,14.75,271.25
comayagua,2007-03-27,27.691,14.25,272.25
ocotepeque,2007-03-27,30.025,14.25,270.75
copan,2007-03-27,26.172,14.75,271.25
comayagua,2007-03-28,28.335,14.25,272.25
ocotepeque,2007-03-28,28.716,14.25,270.75
copan,2007-03-28,25.579,14.75,271.25
comayagua,2007-03-29,30.114,14.25,272.25
ocotepeque,2007-03-29,30.362,14.25,270.75
copan,2007-03-29,27.168,14.75,271.25
comayagua,2007-03-30,30.164,14.25,272.25
ocotepeque,2007-03-30,29.954,14.25,270.75
copan,2007-03-30,26.924,14.75,271.25
comayagua,2007-03-31,31.124,14.25,272.25
ocotepeque,2007-03-31,30.956,14.25,270.75
copan,2007-03-31,27.756,14.75,271.25
comayagua,2007-04-01,30.011,14.25,272.25
ocotepeque,2007-04-01,31.256,14.25,270.75
copan,2007-04-01,28.785,14.75,271.25
comayagua,2007-04-02,30.811,14.25,272.25
ocotepeque,2007-04-02,30.577,14.25,270.75
copan,2007-04-02,27.863,14.75,271.25
comayagua,2007-04-03,29.801,14.25,272.25
ocotepeque,2007-04-03,30.043,14.25,270.75
copan,2007-04-03,27.107,14.75,271.25
comayagua,2007-04-04,29.024,14.25,272.25
ocotepeque,2007-04-04,28.648,14.25,270.75
copan,2007-04-04,26.551,14.75,271.25
comayagua,2007-04-05,27.662,14.25,272.25
ocotepeque,2007-04-05,28.426,14.25,270.75
copan,2007-04-05,26.324,14.75,271.25
comayagua,2007-04-06,28.717,14.25,272.25
ocotepeque,2007-04-06,28.757,14.25,270.75
copan,2007-04-06,25.864,14.75,271.25
comayagua,2007-04-07,28.173,14.25,272.25
ocotepeque,2007-04-07,27.15,14.25,270.75
copan,2007-04-07,24.678,14.75,271.25
comayagua,2007-04-08,30.43,14.25,272.25
ocotepeque,2007-04-08,30.985,14.25,270.75
copan,2007-04-08,29.141,14.75,271.25
comayagua,2007-04-09,30.283,14.25,272.25
ocotepeque,2007-04-09,30.617,14.25,270.75
copan,2007-04-09,29.279,14.75,271.25
comayagua,2007-04-10,29.626,14.25,272.25
ocotepeque,2007-04-10,31.174,14.25,270.75
copan,2007-04-10,29.761,14.75,271.25
comayagua,2007-04-11,30.388,14.25,272.25
ocotepeque,2007-04-11,32.715,14.25,270.75
copan,2007-04-11,31.87,14.75,271.25
comayagua,2007-04-12,31.375,14.25,272.25
ocotepeque,2007-04-12,33.734,14.25,270.75
copan,2007-04-12,31.756,14.75,271.25
comayagua,2007-04-13,30.796,14.25,272.25
ocotepeque,2007-04-13,32.533,14.25,270.75
copan,2007-04-13,31.071,14.75,271.25
comayagua,2007-04-14,30.842,14.25,272.25
ocotepeque,2007-04-14,33.325,14.25,270.75
copan,2007-04-14,31.767,14.75,271.25
comayagua,2007-04-15,29.063,14.25,272.25
ocotepeque,2007-04-15,27.947,14.25,270.75
copan,2007-04-15,24.498,14.75,271.25
comayagua,2007-04-16,25.943,14.25,272.25
ocotepeque,2007-04-16,26.6,14.25,270.75
copan,2007-04-16,23.901,14.75,271.25
comayagua,2007-04-17,31.273,14.25,272.25
ocotepeque,2007-04-17,32.659,14.25,270.75
copan,2007-04-17,30.607,14.75,271.25
comayagua,2007-04-18,32.079,14.25,272.25
ocotepeque,2007-04-18,34.336,14.25,270.75
copan,2007-04-18,32.793,14.75,271.25
comayagua,2007-04-19,31.33,14.25,272.25
ocotepeque,2007-04-19,31.389,14.25,270.75
copan,2007-04-19,28.88,14.75,271.25
comayagua,2007-04-20,31.146,14.25,272.25
ocotepeque,2007-04-20,31.873,14.25,270.75
copan,2007-04-20,29.433,14.75,271.25
comayagua,2007-04-21,29.949,14.25,272.25
ocotepeque,2007-04-21,30.366,14.25,270.75
copan,2007-04-21,27.635,14.75,271.25
comayagua,2007-04-22,29.353,14.25,272.25
ocotepeque,2007-04-22,32.505,14.25,270.75
copan,2007-04-22,29.132,14.75,271.25
comayagua,2007-04-23,31.644,14.25,272.25
ocotepeque,2007-04-23,31.627,14.25,270.75
copan,2007-04-23,28.219,14.75,271.25
comayagua,2007-04-24,28.73,14.25,272.25
ocotepeque,2007-04-24,28.462,14.25,270.75
copan,2007-04-24,24.669,14.75,271.25
comayagua,2007-04-25,29.976,14.25,272.25
ocotepeque,2007-04-25,31.424,14.25,270.75
copan,2007-04-25,29.752,14.75,271.25
comayagua,2007-04-26,28.785,14.25,272.25
ocotepeque,2007-04-26,31.852,14.25,270.75
copan,2007-04-26,30.413,14.75,271.25
comayagua,2007-04-27,30.302,14.25,272.25
ocotepeque,2007-04-27,31.474,14.25,270.75
copan,2007-04-27,29.095,14.75,271.25
comayagua,2007-04-28,30.672,14.25,272.25
ocotepeque,2007-04-28,31.688,14.25,270.75
copan,2007-04-28,29.529,14.75,271.25
comayagua,2007-04-29,30.614,14.25,272.25
ocotepeque,2007-04-29,30.352,14.25,270.75
copan,2007-04-29,27.979,14.75,271.25
comayagua,2007-04-30,29.51,14.25,272.25
ocotepeque,2007-04-30,29.922,14.25,270.75
copan,2007-04-30,27.391,14.75,271.25
comayagua,2007-05-01,29.938,14.25,272.25
ocotepeque,2007-05-01,29.045,14.25,270.75
copan,2007-05-01,27.295,14.75,271.25
comayagua,2007-05-02,29.11,14.25,272.25
ocotepeque,2007-05-02,30.584,14.25,270.75
copan,2007-05-02,29.916,14.75,271.25
comayagua,2007-05-03,29.488,14.25,272.25
ocotepeque,2007-05-03,31.204,14.25,270.75
copan,2007-05-03,30.574,14.75,271.25
comayagua,2007-05-04,30.33,14.25,272.25
ocotepeque,2007-05-04,31.69,14.25,270.75
copan,2007-05-04,30.767,14.75,271.25
comayagua,2007-05-05,30.111,14.25,272.25
ocotepeque,2007-05-05,31.42,14.25,270.75
copan,2007-05-05,29.848,14.75,271.25
comayagua,2007-05-06,29.308,14.25,272.25
ocotepeque,2007-05-06,30.759,14.25,270.75
copan,2007-05-06,30.132,14.75,271.25
comayagua,2007-05-07,30.945,14.25,272.25
ocotepeque,2007-05-07,30.46,14.25,270.75
copan,2007-05-07,28.844,14.75,271.25
comayagua,2007-05-08,28.749,14.25,272.25
ocotepeque,2007-05-08,28.566,14.25,270.75
copan,2007-05-08,27.445,14.75,271.25
comayagua,2007-05-09,31.393,14.25,272.25
ocotepeque,2007-05-09,30.742,14.25,270.75
copan,2007-05-09,29.165,14.75,271.25
comayagua,2007-05-10,30.876,14.25,272.25
ocotepeque,2007-05-10,30.21,14.25,270.75
copan,2007-05-10,29.184,14.75,271.25
comayagua,2007-05-11,30.994,14.25,272.25
ocotepeque,2007-05-11,31.44,14.25,270.75
copan,2007-05-11,30.007,14.75,271.25
comayagua,2007-05-12,30.574,14.25,272.25
ocotepeque,2007-05-12,29.985,14.25,270.75
copan,2007-05-12,28.114,14.75,271.25
comayagua,2007-05-13,30.53,14.25,272.25
ocotepeque,2007-05-13,29.671,14.25,270.75
copan,2007-05-13,27.404,14.75,271.25
comayagua,2007-05-14,29.747,14.25,272.25
ocotepeque,2007-05-14,28.779,14.25,270.75
copan,2007-05-14,27.029,14.75,271.25
comayagua,2007-05-15,31.457,14.25,272.25
ocotepeque,2007-05-15,32.147,14.25,270.75
copan,2007-05-15,31.003,14.75,271.25
comayagua,2007-05-16,29.476,14.25,272.25
ocotepeque,2007-05-16,28.172,14.25,270.75
copan,2007-05-16,25.858,14.75,271.25
comayagua,2007-05-17,27.403,14.25,272.25
ocotepeque,2007-05-17,27.181,14.25,270.75
copan,2007-05-17,24.789,14.75,271.25
comayagua,2007-05-18,26.236,14.25,272.25
ocotepeque,2007-05-18,25.599,14.25,270.75
copan,2007-05-18,23.068,14.75,271.25
comayagua,2007-05-19,28.142,14.25,272.25
ocotepeque,2007-05-19,26.187,14.25,270.75
copan,2007-05-19,24.144,14.75,271.25
comayagua,2007-05-20,28.295,14.25,272.25
ocotepeque,2007-05-20,26.959,14.25,270.75
copan,2007-05-20,24.376,14.75,271.25
comayagua,2007-05-21,31.173,14.25,272.25
ocotepeque,2007-05-21,30.433,14.25,270.75
copan,2007-05-21,29.045,14.75,271.25
comayagua,2007-05-22,32.198,14.25,272.25
ocotepeque,2007-05-22,32.0,14.25,270.75
copan,2007-05-22,30.495,14.75,271.25
comayagua,2007-05-23,31.611,14.25,272.25
ocotepeque,2007-05-23,30.571,14.25,270.75
copan,2007-05-23,29.276,14.75,271.25
comayagua,2007-05-24,30.389,14.25,272.25
ocotepeque,2007-05-24,29.742,14.25,270.75
copan,2007-05-24,28.043,14.75,271.25
comayagua,2007-05-25,31.09,14.25,272.25
ocotepeque,2007-05-25,30.123,14.25,270.75
copan,2007-05-25,29.301,14.75,271.25
comayagua,2007-05-26,29.318,14.25,272.25
ocotepeque,2007-05-26,28.976,14.25,270.75
copan,2007-05-26,28.034,14.75,271.25
comayagua,2007-05-27,29.556,14.25,272.25
ocotepeque,2007-05-27,29.183,14.25,270.75
copan,2007-05-27,28.942,14.75,271.25
comayagua,2007-05-28,30.736,14.25,272.25
ocotepeque,2007-05-28,29.363,14.25,270.75
copan,2007-05-28,28.297,14.75,271.25
comayagua,2007-05-29,29.819,14.25,272.25
ocotepeque,2007-05-29,30.635,14.25,270.75
copan,2007-05-29,30.029,14.75,271.25
comayagua,2007-05-30,28.174,14.25,272.25
ocotepeque,2007-05-30,28.519,14.25,270.75
copan,2007-05-30,27.591,14.75,271.25
comayagua,2007-05-31,23.928,14.25,272.25
ocotepeque,2007-05-31,25.087,14.25,270.75
copan,2007-05-31,23.952,14.75,271.25
comayagua,2007-06-01,27.346,14.25,272.25
ocotepeque,2007-06-01,25.91,14.25,270.75
copan,2007-06-01,24.998,14.75,271.25
comayagua,2007-06-02,24.889,14.25,272.25
ocotepeque,2007-06-02,25.494,14.25,270.75
copan,2007-06-02,25.139,14.75,271.25
comayagua,2007-06-03,27.794,14.25,272.25
ocotepeque,2007-06-03,29.746,14.25,270.75
copan,2007-06-03,29.517,14.75,271.25
comayagua,2007-06-04,29.14,14.25,272.25
ocotepeque,2007-06-04,30.651,14.25,270.75
copan,2007-06-04,29.973,14.75,271.25
comayagua,2007-06-05,27.362,14.25,272.25
ocotepeque,2007-06-05,28.87,14.25,270.75
copan,2007-06-05,27.991,14.75,271.25
comayagua,2007-06-06,28.562,14.25,272.25
ocotepeque,2007-06-06,28.409,14.25,270.75
copan,2007-06-06,27.394,14.75,271.25
comayagua,2007-06-07,28.017,14.25,272.25
ocotepeque,2007-06-07,29.18,14.25,270.75
copan,2007-06-07,28.303,14.75,271.25
comayagua,2007-06-08,29.883,14.25,272.25
