town,date,precip_mm,grid_lat,grid_lon
ocotepeque,2011-10-02,4.979,14.25,270.75
copan,2011-10-02,17.629,14.75,271.25
comayagua,2011-10-03,12.634,14.25,272.25
ocotepeque,2011-10-03,3.033,14.25,270.75
copan,2011-10-03,12.037,14.75,271.25
comayagua,2011-10-04,7.36,14.25,272.25
ocotepeque,2011-10-04,5.29,14.25,270.75
copan,2011-10-04,6.78,14.75,271.25
comayagua,2011-10-05,0.626,14.25,272.25
ocotepeque,2011-10-05,40.97,14.25,270.75
copan,2011-10-05,2.724,14.75,271.25
comayagua,2011-10-06,1.708,14.25,272.25
ocotepeque,2011-10-06,0.438,14.25,270.75
copan,2011-10-06,0.575,14.75,271.25
comayagua,2011-10-07,0.194,14.25,272.25
ocotepeque,2011-10-07,2.738,14.25,270.75
copan,2011-10-07,0.331,14.75,271.25
comayagua,2011-10-08,1.645,14.25,272.25
ocotepeque,2011-10-08,0.2,14.25,270.75
copan,2011-10-08,0.305,14.75,271.25
comayagua,2011-10-09,5.575,14.25,272.25
ocotepeque,2011-10-09,10.419,14.25,270.75
copan,2011-10-09,9.732,14.75,271.25
comayagua,2011-10-10,19.352,14.25,272.25
ocotepeque,2011-10-10,8.227,14.25,270.75
copan,2011-10-10,27.176,14.75,271.25
comayagua,2011-10-11,4.687,14.25,272.25
ocotepeque,2011-10-11,13.65,14.25,270.75
copan,2011-10-11,29.487,14.75,271.25
comayagua,2011-10-12,22.006,14.25,272.25
ocotepeque,2011-10-12,83.423,14.25,270.75
copan,2011-10-12,5.744,14.75,271.25
comayagua,2011-10-13,6.012,14.25,272.25
ocotepeque,2011-10-13,10.652,14.25,270.75
copan,2011-10-13,1.13,14.75,271.25
comayagua,2011-10-14,13.094,14.25,272.25
ocotepeque,2011-10-14,12.207,14.25,270.75
copan,2011-10-14,5.249,14.75,271.25
comayagua,2011-10-15,16.726,14.25,272.25
ocotepeque,2011-10-15,14.413,14.25,270.75
copan,2011-10-15,16.161,14.75,271.25
comayagua,2011-10-16,37.934,14.25,272.25
ocotepeque,2011-10-16,53.575,14.25,270.75
copan,2011-10-16,20.146,14.75,271.25
comayagua,2011-10-17,9.039,14.25,272.25
ocotepeque,2011-10-17,11.021,14.25,270.75
copan,2011-10-17,2.322,14.75,271.25
comayagua,2011-10-18,2.884,14.25,272.25
ocotepeque,2011-10-18,2.049,14.25,270.75
copan,2011-10-18,1.011,14.75,271.25
comayagua,2011-10-19,13.214,14.25,272.25
ocotepeque,2011-10-19,21.573,14.25,270.75
copan,2011-10-19,4.143,14.75,271.25
comayagua,2011-10-20,0.166,14.25,272.25
ocotepeque,2011-10-20,0.159,14.25,270.75
copan,2011-10-20,1.702,14.75,271.25
comayagua,2011-10-21,0.0,14.25,272.25
ocotepeque,2011-10-21,0.0,14.25,270.75
copan,2011-10-21,0.173,14.75,271.25
comayagua,2011-10-22,0.025,14.25,272.25
ocotepeque,2011-10-22,0.191,14.25,270.75
copan,2011-10-22,0.933,14.75,271.25
comayagua,2011-10-23,0.0,14.25,272.25
ocotepeque,2011-10-23,0.0,14.25,270.75
copan,2011-10-23,0.0,14.75,271.25
comayagua,2011-10-24,0.0,14.25,272.25
ocotepeque,2011-10-24,0.0,14.25,270.75
copan,2011-10-24,0.0,14.75,271.25
comayagua,2011-10-25,0.0,14.25,272.25
ocotepeque,2011-10-25,0.0,14.25,270.75
copan,2011-10-25,0.0,14.75,271.25
comayagua,2011-10-26,0.0,14.25,272.25
ocotepeque,2011-10-26,0.0,14.25,270.75
copan,2011-10-26,0.0,14.75,271.25
comayagua,2011-10-27,0.0,14.25,272.25
ocotepeque,2011-10-27,0.0,14.25,270.75
copan,2011-10-27,0.0,14.75,271.25
comayagua,2011-10-28,0.0,14.25,272.25
ocotepeque,2011-10-28,0.0,14.25,270.75
copan,2011-10-28,0.0,14.75,271.25
comayagua,2011-10-29,0.383,14.25,272.25
ocotepeque,2011-10-29,1.536,14.25,270.75
copan,2011-10-29,5.902,14.75,271.25
comayagua,2011-10-30,0.953,14.25,272.25
ocotepeque,2011-10-30,0.635,14.25,270.75
copan,2011-10-30,2.264,14.75,271.25
comayagua,2011-10-31,0.055,14.25,272.25
ocotepeque,2011-10-31,0.095,14.25,270.75
copan,2011-10-31,0.924,14.75,271.25
comayagua,2011-11-01,0.0,14.25,272.25
ocotepeque,2011-11-01,0.907,14.25,270.75
copan,2011-11-01,3.392,14.75,271.25
comayagua,2011-11-02,0.103,14.25,272.25
ocotepeque,2011-11-02,0.0,14.25,270.75
copan,2011-11-02,0.0,14.75,271.25
comayagua,2011-11-03,0.0,14.25,272.25
ocotepeque,2011-11-03,3.653,14.25,270.75
copan,2011-11-03,0.112,14.75,271.25
comayagua,2011-11-04,0.648,14.25,272.25
ocotepeque,2011-11-04,0.584,14.25,270.75
copan,2011-11-04,2.499,14.75,271.25
comayagua,2011-11-05,0.226,14.25,272.25
ocotepeque,2011-11-05,0.749,14.25,270.75
copan,2011-11-05,2.671,14.75,271.25
comayagua,2011-11-06,0.0,14.25,272.25
ocotepeque,2011-11-06,0.0,14.25,270.75
copan,2011-11-06,0.061,14.75,271.25
comayagua,2011-11-07,1.569,14.25,272.25
ocotepeque,2011-11-07,2.141,14.25,270.75
copan,2011-11-07,8.792,14.75,271.25
comayagua,2011-11-08,0.0,14.25,272.25
ocotepeque,2011-11-08,0.816,14.25,270.75
copan,2011-11-08,3.003,14.75,271.25
comayagua,2011-11-09,0.0,14.25,272.25
ocotepeque,2011-11-09,0.0,14.25,270.75
copan,2011-11-09,0.0,14.75,271.25
comayagua,2011-11-10,0.0,14.25,272.25
ocotepeque,2011-11-10,0.028,14.25,270.75
copan,2011-11-10,0.599,14.75,271.25
comayagua,2011-11-11,0.028,14.25,272.25
ocotepeque,2011-11-11,0.485,14.25,270.75
copan,2011-11-11,1.928,14.75,271.25
comayagua,2011-11-12,0.038,14.25,272.25
ocotepeque,2011-11-12,1.161,14.25,270.75
copan,2011-11-12,4.893,14.75,271.25
comayagua,2011-11-13,0.071,14.25,272.25
ocotepeque,2011-11-13,0.044,14.25,270.75
copan,2011-11-13,0.815,14.75,271.25
comayagua,2011-11-14,0.17,14.25,272.25
ocotepeque,2011-11-14,0.0,14.25,270.75
copan,2011-11-14,0.0,14.75,271.25
comayagua,2011-11-15,8.381,14.25,272.25
ocotepeque,2011-11-15,2.827,14.25,270.75
copan,2011-11-15,4.832,14.75,271.25
comayagua,2011-11-16,26.053,14.25,272.25
ocotepeque,2011-11-16,4.676,14.25,270.75
copan,2011-11-16,4.633,14.75,271.25
comayagua,2011-11-17,0.512,14.25,272.25
ocotepeque,2011-11-17,0.907,14.25,270.75
copan,2011-11-17,1.552,14.75,271.25
comayagua,2011-11-18,0.386,14.25,272.25
ocotepeque,2011-11-18,0.167,14.25,270.75
copan,2011-11-18,0.902,14.75,271.25
comayagua,2011-11-19,0.0,14.25,272.25
ocotepeque,2011-11-19,0.394,14.25,270.75
copan,2011-11-19,0.621,14.75,271.25
comayagua,2011-11-20,0.681,14.25,272.25
ocotepeque,2011-11-20,0.623,14.25,270.75
copan,2011-11-20,0.631,14.75,271.25
comayagua,2011-11-21,1.023,14.25,272.25
ocotepeque,2011-11-21,0.827,14.25,270.75
copan,2011-11-21,0.435,14.75,271.25
comayagua,2011-11-22,0.0,14.25,272.25
ocotepeque,2011-11-22,0.376,14.25,270.75
copan,2011-11-22,0.0,14.75,271.25
comayagua,2011-11-23,0.0,14.25,272.25
ocotepeque,2011-11-23,0.494,14.25,270.75
copan,2011-11-23,0.826,14.75,271.25
comayagua,2011-11-24,0.0,14.25,272.25
ocotepeque,2011-11-24,0.541,14.25,270.75
copan,2011-11-24,1.156,14.75,271.25
comayagua,2011-11-25,0.0,14.25,272.25
ocotepeque,2011-11-25,1.357,14.25,270.75
copan,2011-11-25,2.178,14.75,271.25
comayagua,2011-11-26,0.0,14.25,272.25
ocotepeque,2011-11-26,0.0,14.25,270.75
copan,2011-11-26,0.0,14.75,271.25
comayagua,2011-11-27,0.0,14.25,272.25
ocotepeque,2011-11-27,0.074,14.25,270.75
copan,2011-11-27,0.298,14.75,271.25
comayagua,2011-11-28,0.0,14.25,272.25
ocotepeque,2011-11-28,1.038,14.25,270.75
copan,2011-11-28,1.703,14.75,271.25
comayagua,2011-11-29,0.0,14.25,272.25
ocotepeque,2011-11-29,0.17,14.25,270.75
copan,2011-11-29,0.276,14.75,271.25
comayagua,2011-11-30,0.0,14.25,272.25
ocotepeque,2011-11-30,0.0,14.25,270.75
copan,2011-11-30,0.0,14.75,271.25
comayagua,2011-12-01,0.0,14.25,272.25
ocotepeque,2011-12-01,0.0,14.25,270.75
copan,2011-12-01,0.0,14.75,271.25
comayagua,2011-12-02,0.127,14.25,272.25
ocotepeque,2011-12-02,0.174,14.25,270.75
copan,2011-12-02,0.331,14.75,271.25
comayagua,2011-12-03,0.027,14.25,272.25
ocotepeque,2011-12-03,1.819,14.25,270.75
copan,2011-12-03,2.909,14.75,271.25
comayagua,2011-12-04,0.0,14.25,272.25
ocotepeque,2011-12-04,0.0,14.25,270.75
copan,2011-12-04,0.0,14.75,271.25
comayagua,2011-12-05,0.494,14.25,272.25
ocotepeque,2011-12-05,0.412,14.25,270.75
copan,2011-12-05,1.436,14.75,271.25
comayagua,2011-12-06,0.0,14.25,272.25
ocotepeque,2011-12-06,0.0,14.25,270.75
copan,2011-12-06,0.0,14.75,271.25
comayagua,2011-12-07,0.148,14.25,272.25
ocotepeque,2011-12-07,1.768,14.25,270.75
copan,2011-12-07,6.853,14.75,271.25
comayagua,2011-12-08,0.0,14.25,272.25
ocotepeque,2011-12-08,1.596,14.25,270.75
copan,2011-12-08,6.535,14.75,271.25
comayagua,2011-12-09,0.042,14.25,272.25
ocotepeque,2011-12-09,3.678,14.25,270.75
copan,2011-12-09,13.608,14.75,271.25
comayagua,2011-12-10,0.0,14.25,272.25
ocotepeque,2011-12-10,0.066,14.25,270.75
copan,2011-12-10,0.721,14.75,271.25
comayagua,2011-12-11,0.0,14.25,272.25
ocotepeque,2011-12-11,0.0,14.25,270.75
copan,2011-12-11,0.0,14.75,271.25
comayagua,2011-12-12,0.0,14.25,272.25
ocotepeque,2011-12-12,0.0,14.25,270.75
copan,2011-12-12,0.0,14.75,271.25
comayagua,2011-12-13,0.049,14.25,272.25
ocotepeque,2011-12-13,2.104,14.25,270.75
copan,2011-12-13,3.35,14.75,271.25
comayagua,2011-12-14,0.0,14.25,272.25
ocotepeque,2011-12-14,3.74,14.25,270.75
copan,2011-12-14,5.922,14.75,271.25
comayagua,2011-12-15,0.0,14.25,272.25
ocotepeque,2011-12-15,0.15,14.25,270.75
copan,2011-12-15,0.303,14.75,271.25
comayagua,2011-12-16,0.026,14.25,272.25
ocotepeque,2011-12-16,2.415,14.25,270.75
copan,2011-12-16,3.728,14.75,271.25
comayagua,2011-12-17,0.061,14.25,272.25
ocotepeque,2011-12-17,1.47,14.25,270.75
copan,2011-12-17,2.442,14.75,271.25
comayagua,2011-12-18,0.293,14.25,272.25
ocotepeque,2011-12-18,8.878,14.25,270.75
copan,2011-12-18,13.862,14.75,271.25
comayagua,2011-12-19,0.0,14.25,272.25
ocotepeque,2011-12-19,1.625,14.25,270.75
copan,2011-12-19,2.553,14.75,271.25
comayagua,2011-12-20,0.0,14.25,272.25
ocotepeque,2011-12-20,0.0,14.25,270.75
copan,2011-12-20,0.0,14.75,271.25
comayagua,2011-12-21,0.0,14.25,272.25
ocotepeque,2011-12-21,0.0,14.25,270.75
copan,2011-12-21,0.0,14.75,271.25
comayagua,2011-12-22,0.0,14.25,272.25
ocotepeque,2011-12-22,0.0,14.25,270.75
copan,2011-12-22,0.0,14.75,271.25
comayagua,2011-12-23,0.0,14.25,272.25
ocotepeque,2011-12-23,0.0,14.25,270.75
copan,2011-12-23,0.0,14.75,271.25
comayagua,2011-12-24,0.0,14.25,272.25
ocotepeque,2011-12-24,0.829,14.25,270.75
copan,2011-12-24,1.343,14.75,271.25
comayagua,2011-12-25,0.098,14.25,272.25
ocotepeque,2011-12-25,0.728,14.25,270.75
copan,2011-12-25,1.135,14.75,271.25
comayagua,2011-12-26,0.0,14.25,272.25
ocotepeque,2011-12-26,0.093,14.25,270.75
copan,2011-12-26,0.379,14.75,271.25
comayagua,2011-12-27,0.02,14.25,272.25
ocotepeque,2011-12-27,1.367,14.25,270.75
copan,2011-12-27,2.139,14.75,271.25
comayagua,2011-12-28,0.053,14.25,272.25
ocotepeque,2011-12-28,2.604,14.25,270.75
copan,2011-12-28,4.088,14.75,271.25
comayagua,2011-12-29,0.0,14.25,272.25
ocotepeque,2011-12-29,0.0,14.25,270.75
copan,2011-12-29,0.0,14.75,271.25
comayagua,2011-12-30,0.0,14.25,272.25
ocotepeque,2011-12-30,0.0,14.25,270.75
copan,2011-12-30,0.0,14.75,271.25
comayagua,2011-12-31,0.0,14.25,272.25
ocotepeque,2011-12-31,0.0,14.25,270.75
copan,2011-12-31,0.209,14.75,271.25
comayagua,2012-01-01,0.0,14.25,272.25
ocotepeque,2012-01-01,0.0,14.25,270.75
copan,2012-01-01,0.08,14.75,271.25
comayagua,2012-01-02,0.0,14.25,272.25
ocotepeque,2012-01-02,0.0,14.25,270.75
copan,2012-01-02,1.035,14.75,271.25
comayagua,2012-01-03,0.0,14.25,272.25
ocotepeque,2012-01-03,1.82,14.25,270.75
copan,2012-01-03,7.196,14.75,271.25
comayagua,2012-01-04,0.0,14.25,272.25
ocotepeque,2012-01-04,0.367,14.25,270.75
copan,2012-01-04,1.846,14.75,271.25
comayagua,2012-01-05,0.0,14.25,272.25
ocotepeque,2012-01-05,0.0,14.25,270.75
copan,2012-01-05,0.19,14.75,271.25
comayagua,2012-01-06,0.0,14.25,272.25
ocotepeque,2012-01-06,0.0,14.25,270.75
copan,2012-01-06,0.0,14.75,271.25
comayagua,2012-01-07,0.0,14.25,272.25
ocotepeque,2012-01-07,0.0,14.25,270.75
copan,2012-01-07,0.0,14.75,271.25
comayagua,2012-01-08,0.0,14.25,272.25
ocotepeque,2012-01-08,0.0,14.25,270.75
copan,2012-01-08,0.0,14.75,271.25
comayagua,2012-01-09,0.0,14.25,272.25
ocotepeque,2012-01-09,0.0,14.25,270.75
copan,2012-01-09,0.0,14.75,271.25
comayagua,2012-01-10,0.0,14.25,272.25
ocotepeque,2012-01-10,0.0,14.25,270.75
copan,2012-01-10,0.0,14.75,271.25
comayagua,2012-01-11,0.0,14.25,272.25
ocotepeque,2012-01-11,0.0,14.25,270.75
copan,2012-01-11,0.0,14.75,271.25
comayagua,2012-01-12,0.0,14.25,272.25
ocotepeque,2012-01-12,0.0,14.25,270.75
copan,2012-01-12,0.0,14.75,271.25
comayagua,2012-01-13,0.0,14.25,272.25
ocotepeque,2012-01-13,0.174,14.25,270.75
copan,2012-01-13,0.703,14.75,271.25
comayagua,2012-01-14,0.0,14.25,272.25
ocotepeque,2012-01-14,0.272,14.25,270.75
copan,2012-01-14,1.118,14.75,271.25
comayagua,2012-01-15,0.0,14.25,272.25
ocotepeque,2012-01-15,0.0,14.25,270.75
copan,2012-01-15,0.0,14.75,271.25
comayagua,2012-01-16,0.0,14.25,272.25
ocotepeque,2012-01-16,0.448,14.25,270.75
copan,2012-01-16,0.822,14.75,271.25
comayagua,2012-01-17,0.0,14.25,272.25
ocotepeque,2012-01-17,0.241,14.25,270.75
copan,2012-01-17,0.975,14.75,271.25
comayagua,2012-01-18,0.0,14.25,272.25
ocotepeque,2012-01-18,0.107,14.25,270.75
copan,2012-01-18,0.162,14.75,271.25
comayagua,2012-01-19,0.0,14.25,272.25
ocotepeque,2012-01-19,0.0,14.25,270.75
copan,2012-01-19,0.0,14.75,271.25
comayagua,2012-01-20,0.0,14.25,272.25
ocotepeque,2012-01-20,0.0,14.25,270.75
copan,2012-01-20,0.0,14.75,271.25
comayagua,2012-01-21,0.0,14.25,272.25
ocotepeque,2012-01-21,0.0,14.25,270.75
copan,2012-01-21,0.0,14.75,271.25
comayagua,2012-01-22,0.0,14.25,272.25
ocotepeque,2012-01-22,0.0,14.25,270.75
copan,2012-01-22,0.0,14.75,271.25
comayagua,2012-01-23,0.0,14.25,272.25
ocotepeque,2012-01-23,0.0,14.25,270.75
copan,2012-01-23,0.065,14.75,271.25
comayagua,2012-01-24,0.0,14.25,272.25
ocotepeque,2012-01-24,0.0,14.25,270.75
copan,2012-01-24,0.0,14.75,271.25
comayagua,2012-01-25,0.0,14.25,272.25
ocotepeque,2012-01-25,0.0,14.25,270.75
copan,2012-01-25,0.0,14.75,271.25
comayagua,2012-01-26,0.284,14.25,272.25
ocotepeque,2012-01-26,0.236,14.25,270.75
copan,2012-01-26,0.107,14.75,271.25
comayagua,2012-01-27,0.025,14.25,272.25
ocotepeque,2012-01-27,0.038,14.25,270.75
copan,2012-01-27,0.13,14.75,271.25
comayagua,2012-01-28,0.0,14.25,272.25
ocotepeque,2012-01-28,0.032,14.25,270.75
copan,2012-01-28,0.143,14.75,271.25
comayagua,2012-01-29,0.363,14.25,272.25
ocotepeque,2012-01-29,2.927,14.25,270.75
copan,2012-01-29,5.065,14.75,271.25
comayagua,2012-01-30,0.0,14.25,272.25
ocotepeque,2012-01-30,0.0,14.25,270.75
copan,2012-01-30,0.05,14.75,271.25
comayagua,2012-01-31,0.14,14.25,272.25
ocotepeque,2012-01-31,1.832,14.25,270.75
copan,2012-01-31,2.912,14.75,271.25
comayagua,2012-02-01,0.0,14.25,272.25
ocotepeque,2012-02-01,0.92,14.25,270.75
copan,2012-02-01,1.598,14.75,271.25
comayagua,2012-02-02,0.04,14.25,272.25
ocotepeque,2012-02-02,1.281,14.25,270.75
copan,2012-02-02,2.421,14.75,271.25
comayagua,2012-02-03,0.0,14.25,272.25
ocotepeque,2012-02-03,0.556,14.25,270.75
copan,2012-02-03,0.474,14.75,271.25
comayagua,2012-02-04,0.0,14.25,272.25
ocotepeque,2012-02-04,0.105,14.25,270.75
copan,2012-02-04,0.0,14.75,271.25
comayagua,2012-02-05,0.0,14.25,272.25
ocotepeque,2012-02-05,0.709,14.25,270.75
copan,2012-02-05,1.247,14.75,271.25
comayagua,2012-02-06,0.053,14.25,272.25
ocotepeque,2012-02-06,2.03,14.25,270.75
copan,2012-02-06,3.191,14.75,271.25
comayagua,2012-02-07,0.143,14.25,272.25
ocotepeque,2012-02-07,0.352,14.25,270.75
copan,2012-02-07,0.649,14.75,271.25
comayagua,2012-02-08,0.062,14.25,272.25
ocotepeque,2012-02-08,0.162,14.25,270.75
copan,2012-02-08,0.132,14.75,271.25
comayagua,2012-02-09,0.0,14.25,272.25
ocotepeque,2012-02-09,0.361,14.25,270.75
copan,2012-02-09,0.566,14.75,271.25
comayagua,2012-02-10,0.0,14.25,272.25
ocotepeque,2012-02-10,0.04,14.25,270.75
copan,2012-02-10,0.19,14.75,271.25
comayagua,2012-02-11,0.0,14.25,272.25
ocotepeque,2012-02-11,0.0,14.25,270.75
copan,2012-02-11,0.0,14.75,271.25
comayagua,2012-02-12,0.098,14.25,272.25
ocotepeque,2012-02-12,5.65,14.25,270.75
copan,2012-02-12,9.132,14.75,271.25
comayagua,2012-02-13,0.814,14.25,272.25
ocotepeque,2012-02-13,3.032,14.25,270.75
copan,2012-02-13,4.599,14.75,271.25
comayagua,2012-02-14,0.0,14.25,272.25
ocotepeque,2012-02-14,0.15,14.25,270.75
copan,2012-02-14,0.0,14.75,271.25
comayagua,2012-02-15,0.541,14.25,272.25
ocotepeque,2012-02-15,0.0,14.25,270.75
copan,2012-02-15,0.0,14.75,271.25
comayagua,2012-02-16,0.0,14.25,272.25
ocotepeque,2012-02-16,0.0,14.25,270.75
copan,2012-02-16,0.0,14.75,271.25
comayagua,2012-02-17,0.0,14.25,272.25
ocotepeque,2012-02-17,0.0,14.25,270.75
copan,2012-02-17,0.537,14.75,271.25
comayagua,2012-02-18,0.0,14.25,272.25
ocotepeque,2012-02-18,0.0,14.25,270.75
copan,2012-02-18,0.0,14.75,271.25
comayagua,2012-02-19,0.0,14.25,272.25
ocotepeque,2012-02-19,0.0,14.25,270.75
copan,2012-02-19,0.0,14.75,271.25
comayagua,2012-02-20,0.0,14.25,272.25
ocotepeque,2012-02-20,0.0,14.25,270.75
copan,2012-02-20,0.0,14.75,271.25
comayagua,2012-02-21,0.0,14.25,272.25
ocotepeque,2012-02-21,0.0,14.25,270.75
copan,2012-02-21,0.599,14.75,271.25
comayagua,2012-02-22,0.101,14.25,272.25
ocotepeque,2012-02-22,0.0,14.25,270.75
copan,2012-02-22,0.3,14.75,271.25
comayagua,2012-02-23,0.0,14.25,272.25
ocotepeque,2012-02-23,0.0,14.25,270.75
copan,2012-02-23,0.0,14.75,271.25
comayagua,2012-02-24,0.0,14.25,272.25
ocotepeque,2012-02-24,0.0,14.25,270.75
copan,2012-02-24,0.0,14.75,271.25
comayagua,2012-02-25,0.0,14.25,272.25
ocotepeque,2012-02-25,0.0,14.25,270.75
copan,2012-02-25,0.0,14.75,271.25
comayagua,2012-02-26,0.0,14.25,272.25
ocotepeque,2012-02-26,0.0,14.25,270.75
copan,2012-02-26,0.0,14.75,271.25
comayagua,2012-02-27,0.0,14.25,272.25
ocotepeque,2012-02-27,0.0,14.25,270.75
copan,2012-02-27,1.252,14.75,271.25
comayagua,2012-02-28,0.0,14.25,272.25
ocotepeque,2012-02-28,0.0,14.25,270.75
copan,2012-02-28,0.061,14.75,271.25
comayagua,2012-02-29,0.0,14.25,272.25
ocotepeque,2012-02-29,0.0,14.25,270.75
copan,2012-02-29,0.0,14.75,271.25
comayagua,2012-03-01,0.0,14.25,272.25
ocotepeque,2012-03-01,0.0,14.25,270.75
copan,2012-03-01,0.053,14.75,271.25
comayagua,2012-03-02,0.0,14.25,272.25
ocotepeque,2012-03-02,0.0,14.25,270.75
copan,2012-03-02,0.0,14.75,271.25
comayagua,2012-03-03,0.0,14.25,272.25
ocotepeque,2012-03-03,0.0,14.25,270.75
copan,2012-03-03,0.0,14.75,271.25
comayagua,2012-03-04,0.0,14.25,272.25
ocotepeque,2012-03-04,1.975,14.25,270.75
copan,2012-03-04,3.034,14.75,271.25
comayagua,2012-03-05,0.962,14.25,272.25
ocotepeque,2012-03-05,11.211,14.25,270.75
copan,2012-03-05,17.612,14.75,271.25
comayagua,2012-03-06,3.364,14.25,272.25
ocotepeque,2012-03-06,4.69,14.25,270.75
copan,2012-03-06,5.446,14.75,271.25
comayagua,2012-03-07,0.0,14.25,272.25
ocotepeque,2012-03-07,1.093,14.25,270.75
copan,2012-03-07,1.665,14.75,271.25
comayagua,2012-03-08,0.0,14.25,272.25
ocotepeque,2012-03-08,0.0,14.25,270.75
copan,2012-03-08,0.0,14.75,271.25
comayagua,2012-03-09,0.0,14.25,272.25
ocotepeque,2012-03-09,0.027,14.25,270.75
copan,2012-03-09,0.123,14.75,271.25
comayagua,2012-03-10,0.0,14.25,272.25
ocotepeque,2012-03-10,0.28,14.25,270.75
copan,2012-03-10,1.148,14.75,271.25
comayagua,2012-03-11,0.034,14.25,272.25
ocotepeque,2012-03-11,1.314,14.25,270.75
copan,2012-03-11,2.087,14.75,271.25
comayagua,2012-03-12,0.0,14.25,272.25
ocotepeque,2012-03-12,0.053,14.25,270.75
copan,2012-03-12,0.246,14.75,271.25
comayagua,2012-03-13,0.0,14.25,272.25
ocotepeque,2012-03-13,0.097,14.25,270.75
copan,2012-03-13,0.446,14.75,271.25
comayagua,2012-03-14,0.0,14.25,272.25
ocotepeque,2012-03-14,0.0,14.25,270.75
copan,2012-03-14,0.0,14.75,271.25
comayagua,2012-03-15,0.307,14.25,272.25
ocotepeque,2012-03-15,0.971,14.25,270.75
copan,2012-03-15,1.176,14.75,271.25
comayagua,2012-03-16,0.0,14.25,272.25
ocotepeque,2012-03-16,0.0,14.25,270.75
copan,2012-03-16,0.0,14.75,271.25
comayagua,2012-03-17,0.0,14.25,272.25
ocotepeque,2012-03-17,0.04,14.25,270.75
copan,2012-03-17,0.162,14.75,271.25
comayagua,2012-03-18,0.0,14.25,272.25
ocotepeque,2012-03-18,0.0,14.25,270.75
copan,2012-03-18,0.0,14.75,271.25
comayagua,2012-03-19,0.0,14.25,272.25
ocotepeque,2012-03-19,0.0,14.25,270.75
copan,2012-03-19,0.061,14.75,271.25
comayagua,2012-03-20,0.0,14.25,272.25
ocotepeque,2012-03-20,0.402,14.25,270.75
copan,2012-03-20,0.0,14.75,271.25
comayagua,2012-03-21,0.0,14.25,272.25
ocotepeque,2012-03-21,0.0,14.25,270.75
copan,2012-03-21,0.0,14.75,271.25
comayagua,2012-03-22,0.0,14.25,272.25
ocotepeque,2012-03-22,0.055,14.25,270.75
copan,2012-03-22,0.255,14.75,271.25
comayagua,2012-03-23,0.0,14.25,272.25
ocotepeque,2012-03-23,0.0,14.25,270.75
copan,2012-03-23,0.0,14.75,271.25
comayagua,2012-03-24,0.0,14.25,272.25
ocotepeque,2012-03-24,0.0,14.25,270.75
copan,2012-03-24,0.0,14.75,271.25
comayagua,2012-03-25,0.0,14.25,272.25
ocotepeque,2012-03-25,0.0,14.25,270.75
copan,2012-03-25,0.0,14.75,271.25
comayagua,2012-03-26,0.0,14.25,272.25
ocotepeque,2012-03-26,0.0,14.25,270.75
copan,2012-03-26,0.0,14.75,271.25
comayagua,2012-03-27,0.112,14.25,272.25
ocotepeque,2012-03-27,0.229,14.25,270.75
copan,2012-03-27,0.0,14.75,271.25
comayagua,2012-03-28,0.0,14.25,272.25
ocotepeque,2012-03-28,0.0,14.25,270.75
copan,2012-03-28,0.0,14.75,271.25
comayagua,2012-03-29,0.074,14.25,272.25
ocotepeque,2012-03-29,0.0,14.25,270.75
copan,2012-03-29,0.0,14.75,271.25
comayagua,2012-03-30,1.829,14.25,272.25
ocotepeque,2012-03-30,1.478,14.25,270.75
copan,2012-03-30,0.676,14.75,271.25
comayagua,2012-03-31,1.484,14.25,272.25
ocotepeque,2012-03-31,0.03,14.25,270.75
copan,2012-03-31,0.031,14.75,271.25
comayagua,2012-04-01,11.443,14.25,272.25
ocotepeque,2012-04-01,1.428,14.25,270.75
copan,2012-04-01,0.714,14.75,271.25
comayagua,2012-04-02,0.778,14.25,272.25
ocotepeque,2012-04-02,0.0,14.25,270.75
copan,2012-04-02,0.0,14.75,271.25
comayagua,2012-04-03,0.805,14.25,272.25
ocotepeque,2012-04-03,0.0,14.25,270.75
copan,2012-04-03,0.0,14.75,271.25
comayagua,2012-04-04,16.978,14.25,272.25
ocotepeque,2012-04-04,16.688,14.25,270.75
copan,2012-04-04,15.981,14.75,271.25
comayagua,2012-04-05,0.956,14.25,272.25
ocotepeque,2012-04-05,0.088,14.25,270.75
copan,2012-04-05,0.073,14.75,271.25
comayagua,2012-04-06,0.0,14.25,272.25
